number,text,date,fav 
580,boss avoids me hes jabbed looked today chance say something again its got nothing virus know im discussing you reply piss knows im right,2021-12-02 22:24:44+00:00,70
581,i’m literally gonna smack makes one little micro aggressive comments n can’t quit pay bills😭 jfc cannot wait move away n tell boss shit woman doing🧍🏽‍♀️,2021-12-02 22:24:42+00:00,1
582,still human boss,2021-12-02 22:24:35+00:00,1
583,manager ❤️ ,2021-12-02 22:24:34+00:00,0
584,manager 👊🏻🍀 ,2021-12-02 22:24:12+00:00,0
585,club smaller manager,2021-12-02 22:24:10+00:00,0
586,carricks tricky reds handing ls manager,2021-12-02 22:23:58+00:00,1
587,met boss panera talk … pls let hospital food go 😭,2021-12-02 22:23:55+00:00,0
588,tell boss gmfu professional manner… 3rd time trying me…,2021-12-02 22:23:54+00:00,0
589,anyone lake elsinoire save poor baby  wandered onto job site super lethargic obviously exhausted want take home don’t resources  boss called shelters nearby haven’t picked yet leave 20 min ,2021-12-02 22:23:54+00:00,1
590,today showed red velvet happiness mv on mute reference meeting new project boss said great reference 10 years kpop useful sometimes,2021-12-02 22:23:44+00:00,7
591,first day working acquisitions i’ve done far sit desk boss frantically walks around trying figure login computer,2021-12-02 22:23:43+00:00,0
592,currently waiting boss leave office go get nails done 🙄😂,2021-12-02 22:23:43+00:00,4
593,exactly called boss go back working home didn’t call toddler said it isn’t hard you’re supposed role model team” 😡 i’m really fed ignorants 😫,2021-12-02 22:23:41+00:00,2
594,manager loves calling right get off🙄like ma’am,2021-12-02 22:23:38+00:00,0
595,kid hey dad boss dad kid you’re new dad boss  me you’ll need give adoption papers sign kid okay i’ll right back … full moon something,2021-12-02 22:23:37+00:00,0
596,date got rescheduled saturday asked wanted close bar saturday boss asked could also work market saturday close friday,2021-12-02 22:23:27+00:00,4
597,boss suddenly quit yesterday realized today integral position rest company ive talked many people ive never heard need something normally handles yeesh mess,2021-12-02 22:22:47+00:00,1
598,wonder even manchester united worst form beat us wonder manager said respect them useless disgusting hide face whole today wasted game,2021-12-02 22:22:41+00:00,0
599,manager ❤️❤️ ,2021-12-02 22:22:40+00:00,0
600,boss lets wfh every friday monday yee😏,2021-12-02 22:22:33+00:00,1
601,me tenth day straight work 😖 boss feel saturday lol lmao im calling tomorrow well see feel saturday gets,2021-12-02 22:22:23+00:00,4
602,boss really gets starbucks everytime gets himself it’s little things 🥲,2021-12-02 22:22:21+00:00,1
603,manager,2021-12-02 22:22:19+00:00,0
604,manager hey guys stop scheduling close one night open next morning i’d like get good sleep  manager course  proceeds schedule close open next morning soon come back nj,2021-12-02 22:22:07+00:00,3
605,wonder even manchester united worst form beat us wonder manager said respect them useless disgusting hide face whole tomorrow wasted game,2021-12-02 22:21:54+00:00,1
606,understand question stammered hard remain calm entirety situation worried reason trouble am kind trouble im going need call boss,2021-12-02 22:21:47+00:00,0
607,manager ,2021-12-02 22:21:42+00:00,1
608,boss hipped,2021-12-02 22:21:41+00:00,0
609,carrick outsmarted tuchel emery arteta 😍😍🤌🏽 manager for 3 games,2021-12-02 22:21:40+00:00,2
610,manager 🇮🇹👑,2021-12-02 22:21:37+00:00,1
611,manager “so dc weekend” me “it’s founders’ day” her “omg you” me “an alpha” her “… alpha kappa alpha¿” me ,2021-12-02 22:21:34+00:00,216
612,acknowledged work manager vp engineering companywide meeting today feels good ,2021-12-02 22:21:11+00:00,0
613,manager wants show new employee everything do 😭 social anxiety high right,2021-12-02 22:20:58+00:00,14
614,boss good night shyanne see morning me yeah i’ll let y’all know feel like coming,2021-12-02 22:20:46+00:00,0
615,manager lazy don’t make sense rl work do “needs assistance” w her’s make sure tip ur mf pay too😒,2021-12-02 22:20:45+00:00,0
616,manager agreed give new year’s eve day drink 🤝 ,2021-12-02 22:20:42+00:00,0
617,bitched boss yesterday got raise today,2021-12-02 22:20:41+00:00,5
618,manager call back asap please remembering way they’ve treated past months no 🖤,2021-12-02 22:20:40+00:00,1
619,–personally recommend infinite dimension space coat one hidden option easier transcend later working manager quickwitted dokgak staring bihyung ay lo quiero 🥺,2021-12-02 22:20:31+00:00,0
620,experience sir thats team then case returned manager gave 1585 cases nothing sir make quota 140150 day mmr 15001700,2021-12-02 22:20:26+00:00,0
621,dear manager could please check immediately toyota destroyed evidence regarding tokyo olympics cant trust fbi london police japan police budget 10 thanks,2021-12-02 22:20:23+00:00,0
622,last point especially fell once turned fiveyeartorment dependent job quit scared took it never forgive boss,2021-12-02 22:20:23+00:00,4
623,boss said he’s taking first trade show since i’ve telling want travel guys taking lewisville,2021-12-02 22:20:21+00:00,0
624,honestly wish went mffmy boss ass past weeks ever since said moving away what working on what doing starting stress fuck out ive worked company three years need break,2021-12-02 22:20:18+00:00,5
625,imagine ur manager think im ready 4 night town bc outfit ,2021-12-02 22:20:12+00:00,4
626,ugh boss talk giving information accounts sales reps anything specific happened wanted make sure were page autism autismproblems,2021-12-02 22:20:01+00:00,0
627,800 goals still someone report to thats boss amp sad 😞,2021-12-02 22:20:00+00:00,15
628,part amp boss got audacity hit “you want hours don’t you” mf don’t ,2021-12-02 22:19:58+00:00,0
629,arteta trying make documentary interesting manager 🙌🏼,2021-12-02 22:19:52+00:00,0
630,reason happen gary kenny personally called boss insisted shut algos i’m livid i’ve never angry amc ,2021-12-02 22:19:49+00:00,0
631,carrick gtgtgtgt arteta manager 👇👏👏👏 ,2021-12-02 22:19:46+00:00,0
632,telling boss stressing im going quit even though anything day got keep boss line ,2021-12-02 22:19:45+00:00,17
633,manager alcohol delivered whole team today sitting zoom getting drunk,2021-12-02 22:19:45+00:00,4
634,lordddddddd boss got fucked up told wasnt landing close midnight,2021-12-02 22:19:34+00:00,2
635,bruh boss hilarious,2021-12-02 22:19:16+00:00,0
636,well done manager thank michael 🔴,2021-12-02 22:19:00+00:00,0
637,carrick 100 ucl record 100 home record undefeated league 20 goal per game average drew champions europe broke curse arsenal got rolando firing got bruno score top 6 side manager ,2021-12-02 22:18:35+00:00,7
638,literally explained wanted tomorrow something incredibly silly boss still gave like job,2021-12-02 22:18:27+00:00,1
639,person need impress right boss need bonus,2021-12-02 22:18:26+00:00,1
640,swag punch bitch my boss,2021-12-02 22:18:24+00:00,0
641,gonna try gaslight boss rn brb,2021-12-02 22:18:22+00:00,22
642,superior tho boss loved tell “stupid” daily reporting good 3day heat wave verbally attacked onto boss onto too needless say fired 😬😁damn felt good ,2021-12-02 22:18:21+00:00,0
643,already happened access bank ilasa branch brink duped mum prayer intervened funny thing coming atm machine day went withdraw boss guy told came ekiti state want s ,2021-12-02 22:18:18+00:00,1
644,accidentally told boss enough work keep busy 5 pm recently ,2021-12-02 22:18:13+00:00,11
645,one day get boss boyfriend ,2021-12-02 22:18:01+00:00,2
646,texting manager i’m going “little” late already hour late 🥸,2021-12-02 22:18:01+00:00,1
647,boss amp really tight outside work dgaf abt place really read like damn book bad 😭😭😭😭,2021-12-02 22:17:32+00:00,0
648,daisy manager lowkey maybe,2021-12-02 22:17:27+00:00,0
649,yet spoke manager second patient who’s also tested positive hasn’t gotten results yet feel like crap though eye balls especially fire,2021-12-02 22:17:19+00:00,0
650, boss brutal,2021-12-02 22:17:11+00:00,1
651,100 unbeaten record manager ,2021-12-02 22:17:01+00:00,9
652,ive working hard boss noticed noticed gave reward reward work ugh sucks good worker,2021-12-02 22:16:44+00:00,0
653,texted manager back 2 days ghosting availability holidays might well k word rn,2021-12-02 22:16:38+00:00,0
654,boss genuinely asked ok like “yeah…just stressed soccer trade season” never seen human look disappointedannoyed,2021-12-02 22:16:37+00:00,0
655,manager😍,2021-12-02 22:16:36+00:00,0
656,boss clowned photographer iphone 8…,2021-12-02 22:16:24+00:00,0
657,manager told i’m going places literally made day,2021-12-02 22:16:23+00:00,12
658,boss told everyone office says great job ☺️,2021-12-02 22:16:15+00:00,5
659,nothing respect carrick manager,2021-12-02 22:16:09+00:00,1
660,telling co workers love everything boss done best feeling weight lifted shoulders hope leave gets repercussions actions made feel like piece shit everyday work last day tmrw cant wait,2021-12-02 22:16:01+00:00,26
661,stood twice since 8 am glued computer fixing refixing documents kitchen redone escalating things boss’s boss forgetting eat lunch forgetting relax right shoulder i’m walking like zombie thriller drinkie time ,2021-12-02 22:15:54+00:00,19
662,know it’s job i’m paid it… admit feels amazing boss told face today much appreciates i’ve problem solver… made year,2021-12-02 22:15:46+00:00,10
663,hiding boss saw asked auntie “what happened sprained back” lmfaooo 😭,2021-12-02 22:15:45+00:00,0
664,course boss taking week since i’m back work🤦🏻‍♀️,2021-12-02 22:15:42+00:00,0
665,manager 💚 ,2021-12-02 22:15:36+00:00,2
666,boss saw didn’t,2021-12-02 22:15:28+00:00,0
667,coworker work keeps complaining manager knows work like i’m annoyed ,2021-12-02 22:15:15+00:00,0
668,ralf impressed manager,2021-12-02 22:15:12+00:00,0
669,manager,2021-12-02 22:15:04+00:00,0
670,patient told i’m pleasant week another told boss must mexican bcus they’re ignorant lmao people,2021-12-02 22:15:02+00:00,0
671,chuckled deeply hand moving cup cheek “my boss big boss y’know one gave black eye these…” master pointed array small ragged scars across cheek torso “i’m gonna overthrow him” ,2021-12-02 22:14:58+00:00,0
672,driving around miami today boss’s car 🌀 tomorrow we’re producing big event ✌️work fun,2021-12-02 22:14:56+00:00,4
673,apparently ronaldo problem yeah sure even manager laughs statement ,2021-12-02 22:14:54+00:00,4
674,lakeland now lunch meeting boss tomorrow just found about post next time playing,2021-12-02 22:14:52+00:00,1
675,time extent boss asks im fine fine fine,2021-12-02 22:14:51+00:00,2
676,boss probably amp see hahaha 😝,2021-12-02 22:14:48+00:00,1
677,gotta go hang coworkers early bc boss taking us cheddars,2021-12-02 22:14:47+00:00,3
678,carrick leaves utd manager job without losing game manager 🇾🇪❤️,2021-12-02 22:14:43+00:00,1
679,michael carrick manager 💉💉💉💉💉💉💉💉💉💉💉,2021-12-02 22:14:32+00:00,1
680,boss fucking annoying like leave meeee allooonnneeee,2021-12-02 22:14:17+00:00,0
681,michael carrick dunked arteta 3 days coaching manager,2021-12-02 22:14:07+00:00,7
682,manager carrickin ,2021-12-02 22:14:01+00:00,0
683,carrick’s wheel ❤️ unbeaten record that’s manager,2021-12-02 22:13:57+00:00,0
684,limited space job im sharing boss’s office start yelling people phone people come start arguing make small try move feel like shes gonna take 😭,2021-12-02 22:13:55+00:00,5
685,carrick 100 record 👏 manager,2021-12-02 22:13:52+00:00,0
686,today work anniversary manager said thing lol love number 🙃,2021-12-02 22:13:26+00:00,1
687,felt way toward end career graduated thinking boss idiot even more thought boss idiot nice guy idiot that’s knew time step did,2021-12-02 22:13:25+00:00,1
688,one bit love it ill name boss lady day bennie thompson boss man team seems right track yall this ,2021-12-02 22:13:02+00:00,1
689,today last day hope boss aware i’m coming bc he’s ordering us chipotle,2021-12-02 22:12:47+00:00,3
690,100 win record manager 🤙🏻 ,2021-12-02 22:12:45+00:00,9
691,carrrickkkkk manager ❤️❤️❤️,2021-12-02 22:12:41+00:00,4
692,manager,2021-12-02 22:12:39+00:00,9
693,manager ,2021-12-02 22:12:34+00:00,7
694,closed eyes rubbed face opened eyes boss’ face staring skype text box,2021-12-02 22:12:31+00:00,0
695,boss made family second mini thanksgiving wtf ❤️ ,2021-12-02 22:12:25+00:00,0
696,manager antonioooooo,2021-12-02 22:12:23+00:00,1
697,got flustered work today never happens  boss asked smoked today … lol answer cause i’m dry rn lol,2021-12-02 22:12:06+00:00,1
698,many my boss isn’t allowed read btw,2021-12-02 22:11:57+00:00,1
699,boss told good day opened beer,2021-12-02 22:11:51+00:00,0
700,manager never lost pl game  respect 😉 mufc munars ,2021-12-02 22:11:50+00:00,64
701,imagine arteta got beaten interim manager 😬,2021-12-02 22:11:49+00:00,2
702,whenever boss talks bout wife gotta stop laughing cuz sounds like borat talkin bout “my wife” 😭,2021-12-02 22:11:37+00:00,0
703,manager 🤍,2021-12-02 22:11:29+00:00,0
704,yeah trouble manager talked to new kinda freaking showed look camera logs monitors coworker thought meant cameras too doesnt easy vindication,2021-12-02 22:11:14+00:00,2
705,manager uno,2021-12-02 22:11:14+00:00,1
706,got news official 10 days boss moves different store means get promoted position im 100 quitting fucking place honestly enough enough,2021-12-02 22:10:43+00:00,1
707,ik manager sick cus cutting i’m like ooh yeah go straight hr ,2021-12-02 22:10:32+00:00,1
708,email boss today asking explain grown man piss toilet seat yalls day ,2021-12-02 22:10:31+00:00,37
709,think it’s time go can’t stand negativity boss everyone expecting everything don’t get paid enough put anxiety meds job sleepless nights stress job ain’t worth it,2021-12-02 22:10:27+00:00,2
710,last meeting manager went you like taken role owner ltinsert software namegt made soooo proud hard work pain went through literally moved different hemisphere feels really good appreciated,2021-12-02 22:10:18+00:00,0
711,overthinker working really isn’t anytime manager isn’t super nice think hates start spiraling thinking suck job 🤮,2021-12-02 22:10:10+00:00,0
712,manager looking couple psirt engineers work remote hillsboro or pref’d north carolina us canada areas iamintel security threats psirt risks vulnerabilities productsecurity ceh cis…,2021-12-02 22:10:10+00:00,0
713,teaching manager interviews via webcam,2021-12-02 22:09:54+00:00,1
714,one time got crushed 700lbs worth forms beg boss take hospital fun times,2021-12-02 22:09:45+00:00,1
715,many interactions boss like “you what” as put that regards previous job ,2021-12-02 22:09:44+00:00,0
716,got switched day night shifts warehouse worked told boss volbeats songs sound,2021-12-02 22:09:44+00:00,2
717,boss doesn’t come fuckin house next 5 minutes straight throat punch,2021-12-02 22:09:19+00:00,0
718,this aint nan one em boss coworkers 💪🏾 ,2021-12-02 22:09:17+00:00,0
719,boss set holiday party seafood restaurant half us don’t eat seafood 😭 finna drink go home ig,2021-12-02 22:09:16+00:00,2
720,lunchtime pronoun tally update 19 nineteen instances called “she” “her” four boss i’m mad bc also repeated “they” several times right after know she’s trying comparison 19 called “they” 0 times 4 hours,2021-12-02 22:08:46+00:00,6
721,wanna text boss ,2021-12-02 22:08:19+00:00,2
722,manager leave new hires tonight i’m gonna lose,2021-12-02 22:08:14+00:00,2
723,enough characters say good things manager smart funny compassionate empatheticthe list goes on makes everyone around better endlessly lucky get learn both professionally personally🙌💙 ,2021-12-02 22:07:59+00:00,9
724,need someone help make better preset amp manager tried manager summer man… ,2021-12-02 22:07:45+00:00,0
725,boss,2021-12-02 22:07:44+00:00,0
726,it’s small clinic boss technically hr office manager mad told quarantine situation,2021-12-02 22:07:36+00:00,0
727,forget last tweet manager without asking offered help two days thanks,2021-12-02 22:07:30+00:00,0
728,boss gave us holiday bonus 50 christmas bonus 80 niceeeeee,2021-12-02 22:07:19+00:00,4
729,boss surprising employee month rn right gave two weeks notice 😭😅,2021-12-02 22:07:15+00:00,1
730,could’ve got jingleball tomorrow boss hates me,2021-12-02 22:06:50+00:00,0
731,like boss now,2021-12-02 22:06:48+00:00,0
732,fuck it i’m snitching boss i’m good job fuck 😒,2021-12-02 22:06:40+00:00,3
733,please check dm boss 🙏🙏🙏🙏🙏🙏🙏🙏,2021-12-02 22:06:31+00:00,0
734,conan gray song came playlist boss played damn never listened music kinda ass dude way hyped someone problematic,2021-12-02 22:06:17+00:00,0
735,one coworkers thinks he’s everyone else continues cringy ass things love talks boss actively ignores him,2021-12-02 22:06:14+00:00,0
736,coworkers either sick vacation suddenly i’m last woman standing boss put meeting calendar tomorrow am scared,2021-12-02 22:06:09+00:00,0
737,boss literally said sneeze like mouse hate ,2021-12-02 22:06:03+00:00,27
738,currently wisconsin surprise boss going away surprise party first time i’m meeting team almost 2 years vivid absolutely wild,2021-12-02 22:05:45+00:00,2
739,remembering told manager couldn’t come work starbucks violently vomiting unable stand said “well shift isn’t three hours kick then”  no,2021-12-02 22:05:40+00:00,4
740,get boss stop pushing project management responsibility without tanking career confidence stress management handle kind thing xx,2021-12-02 22:05:21+00:00,9
741,told boss working christmas new years day gone say thats gone tough cover straight said well idk want working count it ,2021-12-02 22:05:16+00:00,2
742,boss decided decorate circulation desk snowflakes christmas three hours later rip ,2021-12-02 22:05:15+00:00,0
743,boss texted asked come office asap thought trouble turns wants get certified drive golf cart ampamp one goals since kid bc regular show omdkahdksjd im happy ,2021-12-02 22:04:50+00:00,8
744,6 months since best friend became manager 3 fights 3 wins 2 marathons 1 bald nutritionist here’s next 6 months worth memories faveroute people world 💛❤️💙 ,2021-12-02 22:04:47+00:00,81
745,audacity boss schedule 10yearsof5sos live tmrw,2021-12-02 22:04:38+00:00,1
746,since tweet boss told he’s comfortable running cnc machines almost solo happy wait long attempt start career 😐 ,2021-12-02 22:04:34+00:00,2
747,manager get 4 everyday immediately start playing clock 🤷🏽‍♀️,2021-12-02 22:04:17+00:00,0
748,us stare screen day trying keep food table… lol mean damn boss would shittin…,2021-12-02 22:04:16+00:00,7
749,boss today like guys way slow today nice notice much want work tho,2021-12-02 22:04:03+00:00,0
750,ange basically calling robbie nielson dick radio manager 🔥,2021-12-02 22:03:55+00:00,1
751,worked one store mall boss told looked miserable needed smile lunch break interviewed another store got job quit pride misery one ever take,2021-12-02 22:03:53+00:00,72
752,currently trying convince manager grinch would fantastic partner,2021-12-02 22:03:32+00:00,0
753,four projects work manager wants working 10 instead 8 toady tomorrow one projects die tomorrow🗿,2021-12-02 22:03:28+00:00,6
754,i’ve watched grow up dad boss 17 years,2021-12-02 22:02:55+00:00,0
755,boss made feel incompetent i’m honestly angry towards,2021-12-02 22:02:30+00:00,5
756,yeah well brain says week over boss may agree,2021-12-02 22:02:29+00:00,0
757,boss 😂,2021-12-02 22:02:08+00:00,0
758,i’m chillin scrolling onnis app i’m gig amp manager walked pass soons scrolled sum titties😭😭🤦🏾‍♂️,2021-12-02 22:01:50+00:00,0
759,bosss husband called work she what need him i wanted see face she smiles him ha love that ok bye i,2021-12-02 22:01:48+00:00,1
760,also instill confidence payroll still hot mess boss laughs people bring concerns him,2021-12-02 22:01:46+00:00,0
761,uhhh showed work 2 hrs late boss got pizza left break early might get rest day off lol bet say less,2021-12-02 22:01:31+00:00,2
762,boss told good day went home,2021-12-02 22:01:03+00:00,0
763,day boss tells overtime day lose job never 8 hours day,2021-12-02 22:00:51+00:00,9
764,thats boss lfg 😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤 ,2021-12-02 22:00:24+00:00,1
765,would like thank manager canceling visit today able hit siuuu x2,2021-12-02 22:00:04+00:00,5
766,ill pick few 1 huge ol monster shows give ranting overthetop not boss speech hell pay whatever want eat 2 tiny little fishball talking loves waifu hes nicest guy ever,2021-12-02 22:00:01+00:00,15
767,supposedly boss know yet… documentation released tomorrow 🤔,2021-12-02 22:00:00+00:00,5
768,close paying bands pocket learn body contouring manager told they’re training one person spa someone happens 😇🤪,2021-12-02 21:59:49+00:00,0
769,ded inside 🙃 work rough enough staff keep demand manager drowning constantly exhausting,2021-12-02 21:59:39+00:00,0
770,company’s holiday event attend today amp said wasn’t going drink  boss said he’s paying everyone’s uber rides welp  let’s see make gym tomorrow morning 🤭😂,2021-12-02 21:59:30+00:00,4
771,lol mixed one cocktail many im finished trying act sober front boss lmao,2021-12-02 21:59:18+00:00,0
772,would you tellmy boss please don’t go there look cuomo’s big ❤️ used charlotte turned him shameful,2021-12-02 21:59:17+00:00,0
773,okay… boss’s wife gave 243 ornament christmas…,2021-12-02 21:59:09+00:00,0
774,love getting new project boss something new shit here btw stupidly managed shit done last week,2021-12-02 21:59:03+00:00,0
775,asked boss whip smart charisma coming eyeballs said smart arse eyeballs coming charisma heres looking jen psaki,2021-12-02 21:59:02+00:00,0
776,think boss thinks i’m crazy many post it’s notes everything 🙂,2021-12-02 21:59:02+00:00,0
777,self employed hard learnt boss sleeping wife,2021-12-02 21:58:54+00:00,14
778,manager acted like spawn satan downed whole thing eggnog,2021-12-02 21:58:49+00:00,4
779,called sick yesterday get today bro love boss hilarious ,2021-12-02 21:58:45+00:00,1
780,bless manager getting starbucks bitch struggling,2021-12-02 21:58:31+00:00,0
781,boss two days deadline report we’ve working since early september template we’ve told modify all ‘i hate template let’s write summary put beginning it’ll like 20 pages so’ ,2021-12-02 21:58:25+00:00,1
782,don’t know kids like do gave boss’s kid financial calculator play occupy time,2021-12-02 21:58:20+00:00,0
783,oh told manager said knew going still wrote up i’m signing shit,2021-12-02 21:58:11+00:00,1
784,i’m starting dislike boss got hired 32 hours regular clerk i’m pulling 40 hours night audit 🙃,2021-12-02 21:58:02+00:00,2
785,arteta bringing nketiah want’s leave rejected contract offer yesterday… never call man manager i’ll forever refer pep’s coneman,2021-12-02 21:57:53+00:00,0
786,i’m fucking simp manager ,2021-12-02 21:57:46+00:00,1
787,w manager keep eye email we’re interested see offer 🤝 ,2021-12-02 21:57:43+00:00,1
788,tried leave work early boss reminded 7 hours left 😭😭,2021-12-02 21:57:33+00:00,23
789,book recommended today manager ,2021-12-02 21:57:15+00:00,0
790,imagine losing carrick manager ,2021-12-02 21:56:56+00:00,0
791,got so lucky soooo many candidates got call lunch work literally jumped around circles like giddy toddler hanging up boss like wtf 😂 get move january ,2021-12-02 21:56:54+00:00,3
792,manager literally said get camera 😭,2021-12-02 21:56:51+00:00,2
793,manager switched shift 930am…he said know 630 struggle 😂😂,2021-12-02 21:56:41+00:00,0
794,lmfao y’all man come ask boss mother son reference boss yt woman long island…😂,2021-12-02 21:56:30+00:00,0
795,boss plays music office… love lol vibe comes 💃🏽❤️,2021-12-02 21:56:24+00:00,2
796,everyday i’m reminded i’m introvert told manager going hour late literally starts yelling me bitch didn’t get mad front end manager called cuz hangover like,2021-12-02 21:56:09+00:00,0
797,good day manager im looking scholarship experience playing axie infinity manager sharing 1585 team maam rap return account sharing first day grind account 153 maam give chance,2021-12-02 21:55:49+00:00,2
798,na players wey wan leave club manager dey field now,2021-12-02 21:55:41+00:00,0
799,nketiah know manager’s clownn,2021-12-02 21:55:23+00:00,0
800,boss really care work life balance truly grateful working amongst side her,2021-12-02 21:55:10+00:00,5
801,lol hated job truly like made miserable cried hard writing resignation letter boss 35 years hospital taught much can’t wait new chapter ✨🤞🏾✨,2021-12-02 21:54:57+00:00,0
802,supervisor let go home earlier manager said ,2021-12-02 21:54:10+00:00,0
803,want see boss baby already,2021-12-02 21:53:56+00:00,4
804,manager pentonioout shotontarget ,2021-12-02 21:53:53+00:00,5
805,boss texted asked would want travel sales trip power,2021-12-02 21:53:50+00:00,5
806,ya’ll took annual leave day watch concert today boss sent sweetest message morning telling enjoynot cry much announce dates australia forms ready book ticket sale concert off 🥰🥰 ,2021-12-02 21:53:16+00:00,13
807,whenever don’t get way work manager looking like naenae calm know going get want 😂,2021-12-02 21:53:09+00:00,0
808,shiny hunt palkia started upcoming streams hope continue tomorrow depends get home super early recording session christmas dinner bosss place xd,2021-12-02 21:53:09+00:00,1
809,boss regularly encourages apply opportunities internally see something i’m interested in love me,2021-12-02 21:53:06+00:00,0
810,upside every shop sells cheapy bike lights love ebike’s part commute like boss just…this job man fml,2021-12-02 21:52:55+00:00,0
811,manager joked today know lot clothing stores mall sales,2021-12-02 21:52:54+00:00,0
812,cant believe boss let us work early rockefeller christmas tree lighting yesterday smh live georgia care big tree nyc principle matter,2021-12-02 21:52:51+00:00,1
813,manager watching “the holiday” heard theme song recognize it truly need life 😭😂,2021-12-02 21:52:48+00:00,0
814,need submit formal 2 weeks notice email manager i’m going quit ,2021-12-02 21:52:43+00:00,1
815,found several similar ones work unexpectedly boss us screamed,2021-12-02 21:52:43+00:00,0
816,one fear one fear one fear know pain also facebook boss added cant show random artist side despite seen fb awkward sometimes haahah bad tbh embarrassing,2021-12-02 21:52:36+00:00,1
817,yeah tell it brought mini bottle wine dare buy full one would drink lot find time year difficult enough however boss making things 10 x worse,2021-12-02 21:52:30+00:00,1
818,carras manager ,2021-12-02 21:52:24+00:00,0
819,luckily boss said pick truck i’m gucci,2021-12-02 21:52:20+00:00,0
820,manager seemed sad didn’t go deadname cause said preferred name like “oh that’s cute”😔 maaaaaan,2021-12-02 21:52:16+00:00,0
821,almost smacked manager right top bald ass head trying talk stupid rn leave work 😒,2021-12-02 21:52:09+00:00,2
822,manager smoking work think im bout work every day  sir quit rn stop playin schedule 🥴,2021-12-02 21:52:05+00:00,1
823,manager got today 🙂 love job,2021-12-02 21:52:02+00:00,0
824,telling boss looking new job felt much like breakup mans offering sm stayno sis im ready leave energy 😆,2021-12-02 21:51:49+00:00,6
825,shouts boss bitches wife’n niggas,2021-12-02 21:51:42+00:00,0
826,love boss keeps talking talking lunch end taking like hour half break came back lunch like hour half left work day 😊,2021-12-02 21:51:39+00:00,1
827,boss asking don’t buy house… like pay well enough 😂,2021-12-02 21:51:39+00:00,1
828,whatsapp work managent team group amazing every couple days devolves 2 people passiveaggressive pissing contests boss engaging all pretending don’t see it,2021-12-02 21:51:28+00:00,1
829,greed sides greed ask boss raise marketable skill paid accordingly anyone side owners,2021-12-02 21:51:24+00:00,0
830,im gonna maul manager trying get work 40 hrs instead 30 like agreed,2021-12-02 21:51:07+00:00,0
831,know say rob rock quarry boss deposits monthly salary rocks bank account write check right amount rocks quit anytime dig deeper i’ll off,2021-12-02 21:51:01+00:00,1
832,bosscolleague job birthday close daughters last years theyve gone birthday girls day really think cutest seeing elder young person connect like that,2021-12-02 21:50:51+00:00,1
833,mom get job me boss tattoos mom next boss next box has one worst tattoos i’ve ever seen yeah think little heart tattoo probably fine ma,2021-12-02 21:50:47+00:00,0
834,restraining order which want manager insisted enough finally scare him hope leg healed without name lol,2021-12-02 21:50:33+00:00,1
835,morning booked flight nyc week next without even asking boss days  oops,2021-12-02 21:50:32+00:00,3
836,know fact boss wants dinner somewhere good drinks today 🤣 going back n forth since 9am 🙂🙂🙂,2021-12-02 21:50:30+00:00,0
837,boss kind people 🤩 starwars babyyoda ,2021-12-02 21:50:16+00:00,49
838,boss basically asked knew read sir look screen u think i’m dumb one two,2021-12-02 21:50:11+00:00,0
839,inevitable boss betrays chooses another servant master plan eliminate rule kingdom ,2021-12-02 21:50:07+00:00,1
840,yes everyone paint shop played part new livery boss joe nick graphics played massive massive part producing everything needed make happen,2021-12-02 21:50:06+00:00,5
841,got hint things come overheard boss lamenting the books done still author must sign someone today  tamim ansary edutopia magazine issue 2 november 2004 topic school textbooks,2021-12-02 21:50:01+00:00,0
842,boss telling patient i’m working mf 95 harry tours again…i literally never said i’m glad knows it’s gonna happen 😭😭😭,2021-12-02 21:49:22+00:00,4
843,boss absolutely business smelling good like whyyyyyyy smelling like sx bro please stay far away something regret 😭 smells much power stg,2021-12-02 21:48:55+00:00,0
844,boss said hes interested conversation staying holidays hope,2021-12-02 21:48:49+00:00,0
845,ive actually started losing voice explain boss tomorrow due reading fanfic loud twitter wonder shell respond lol,2021-12-02 21:48:49+00:00,2
846,keep learning shit dont wanna learn abt w boss amp secretary past man😭😭,2021-12-02 21:48:38+00:00,1
847,tomorrow year evaluation office mob threaten boss since time know made terrible mistake going fight rights stand up never someone treat badly 🤺🐍🐊🦅,2021-12-02 21:48:33+00:00,1
848,love boss much adorable,2021-12-02 21:48:26+00:00,0
849,manager gettin done carrick ya know,2021-12-02 21:48:24+00:00,0
850,boss gonna upset feel bad im also excited see scream anguish defense warn something happened got really angry theyre gonna find reeeaaal soon 👀 stay tuned reactions gtlt,2021-12-02 21:48:18+00:00,3
851,brought boss bottle mamajuana airport since i’m walking work 3hrs late,2021-12-02 21:48:08+00:00,5
852,ronaldoooooo never stopped boss,2021-12-02 21:47:50+00:00,2
853,like manager let us early 😊,2021-12-02 21:47:39+00:00,0
854,thinking ab put notice now conversation manager would probably end “can ask youre putting notice” id fully justified saying “if told real reason id probably get sectioned”,2021-12-02 21:47:23+00:00,2
855,boss said found husband myspace think that’s true cyber love,2021-12-02 21:47:15+00:00,12
856,medium articles tips automated  boss fired inexperienced programmer several months working with…and signs exposed guy ,2021-12-02 21:47:01+00:00,1
857,boss gunna ask i’ll tomorrow help “large task” knowing damn well it’s blackout ass anyways 😂,2021-12-02 21:46:47+00:00,0
