number,text,date,fav 
601,i’m gonna take rest edibles boss gave benedetto know it’s right decision,2021-12-04 20:57:17+00:00,4
602,swear manager powers amp knows i’m back bc she’s blowing work group chat talking nobody show work amp get 3 noshows you’re terminated lmfaooo okayyy and,2021-12-04 20:57:16+00:00,2
603,despite taking lunch time every single day manager still insisted work extra two hours could go lunch,2021-12-04 20:57:07+00:00,1
604,lied told boss help father law grocery shop didn’t want stay late,2021-12-04 20:56:16+00:00,0
605,struggle real many words forget spanish boss already used knows bunch random japaneseenglishchinese words 🤣,2021-12-04 20:55:59+00:00,1
606,first job halloween temp party city boss pointed normal looking middle aged woman wearing shorts store said what think that huh winked me wonder guys still alive,2021-12-04 20:55:59+00:00,3
607,“if boxer briefs sus i’m sus king 👑 “  manager,2021-12-04 20:55:58+00:00,6
608,i’m craving driving manual car last time drove almost flipped boss forgot speeding defense hilux drives slow those,2021-12-04 20:55:35+00:00,12
609,problem boss,2021-12-04 20:55:13+00:00,0
610,harry’s team last finally release new eu tour dates please need tell boss want days next year can‘t idk he‘s going perform thank much,2021-12-04 20:54:54+00:00,2
611,boss walked today immediately asked come office anxiety attack almost need help something,2021-12-04 20:54:45+00:00,1
612,it’s always boss ,2021-12-04 20:54:41+00:00,3
613,boss literally begging beat ass point,2021-12-04 20:54:19+00:00,0
614,“you frick frack fattywack”my boss,2021-12-04 20:53:59+00:00,0
615,first time long time get work w manager fkn leaves early might call bc miss 😔,2021-12-04 20:53:58+00:00,1
616,boss playing pokémon go love nater,2021-12-04 20:53:41+00:00,0
617,boss telling get tinder found profile last night 😭🤣🤣 i’m deaaaddddd,2021-12-04 20:53:29+00:00,0
618,saw boss 🙌 🙌 comman teach bballi want learn 👀,2021-12-04 20:53:10+00:00,0
619,im really researching art exhibits boss different countries opening websites different languages hopes understandinglike yes totally know read dutch german,2021-12-04 20:52:55+00:00,0
620, austin asked russian military buildup ukraines border said senior us officials very concerned adds us explore ways assist ukraine declines detail them i get front boss rndf,2021-12-04 20:52:53+00:00,46
621,went card crazy also made one boss it’s pic lmao ,2021-12-04 20:52:45+00:00,12
622,manager told twice today boss raving much likes me really appreciate that knowing last night second shift ,2021-12-04 20:52:36+00:00,10
623,ape piss finna make curse manager 😂😂,2021-12-04 20:52:02+00:00,4
624,boss listening fucking etta james im vibing trying look busy hear absolute softest at last let fucking rest christopher page,2021-12-04 20:51:52+00:00,4
625,sign checks boss army fans spend hard earned recreational time cheering on you never you ,2021-12-04 20:51:30+00:00,4
626,boss greatness ✊,2021-12-04 20:51:15+00:00,0
627,boss 🙌,2021-12-04 20:50:33+00:00,1
628,old women coming shop telling boss she’s manifesting happiness badass,2021-12-04 20:50:23+00:00,3
629,what’s funny barely making money begin with people tipped shitty unbelievable that’s treatment got manager actually sick calling off always employee covered everyone else,2021-12-04 20:50:09+00:00,0
630,manager calls pendeja 😭😂,2021-12-04 20:50:07+00:00,0
631,manager told look seductive that’s girls like me… um wdym,2021-12-04 20:49:43+00:00,0
632,used feel nice boss calls ask something autocad i’m able explain step step works even i’m laptop like learn know something doesn’t escape brain,2021-12-04 20:49:08+00:00,11
633,manager,2021-12-04 20:48:43+00:00,4
634,stand manager thomas tuchel win together lose together 💙 ,2021-12-04 20:48:10+00:00,2
635,really appreciate boss man dude necessary sometimes love,2021-12-04 20:47:51+00:00,0
636,reallly hope manager switches 1099s next year cause i’m writing everything offf 💰💰😂,2021-12-04 20:47:47+00:00,0
637,i’m leaving work early for game course manager asked emergency looked dead eye said yeah already know i’m leaving 🤣🌚 ,2021-12-04 20:47:46+00:00,0
638,me crying explaining manager i’m feeling manager best offer weed 😭,2021-12-04 20:47:45+00:00,1
639,boss called gave 20 hours work plus baby sitting tutoring two grandkids gave number one moms gym baby sit two kids tonight 6 hours overwhelmed overwhelmed overwhelmed,2021-12-04 20:47:02+00:00,13
640,manager went basketball game sent pics courtside i’m running business…i’m annoyed thinks care enough happiness send message 🙄 like really irked me😂😂,2021-12-04 20:46:55+00:00,0
641,use work alone saturday boss complained missed couple call backs went bathroom said hold it told well hold head hr,2021-12-04 20:46:45+00:00,2
642,got work manager asked i’m okay… girl,2021-12-04 20:46:28+00:00,0
643,manager,2021-12-04 20:46:16+00:00,1
644,manager,2021-12-04 20:46:15+00:00,167
645,boss six weeks ago  “we’re combined service another church christmas eve won’t need branding” boss friday  “yeah that’s happening anymore quickly throw something together”  … ,2021-12-04 20:45:57+00:00,0
646,supposed leave boss bought dyson heater 🙃,2021-12-04 20:45:50+00:00,1
647,sunday morning sundays busy days bob evans sick night throwing up barely got sleep still throwing sunday morning called manager tell won’t in i’m really sorry sick,2021-12-04 20:45:20+00:00,0
648,pop two dramamine put vr rig 16 renttoown payments remaining boss sent holiday bonus company logo tshirt avatar reach grab hand clips through real world smashed hand wall broken finger,2021-12-04 20:45:17+00:00,13
649,boss put hot boys heard pull 🔥🔥🔥🔥,2021-12-04 20:44:55+00:00,1
650,asked boss please wear pants ass looks good cant get fired i,2021-12-04 20:44:47+00:00,3
651,discovered today boss described husband as really clever intelligently witty ill take that,2021-12-04 20:44:12+00:00,1
652,boss got us whole bag loose weight candy chocolates work shift today love much’,2021-12-04 20:44:02+00:00,4
653,boss aksel ,2021-12-04 20:43:55+00:00,0
654,take granted fact work healthy space hence feel sorry don’t ☹️ …the day told boss laptop cos there’s power area said “cool sis thanks letting know” read understand guys bye 👋🏽,2021-12-04 20:43:52+00:00,1
655,texted boss yesterday around 5pm ask let know asap were going wok decjan figure pay bills id job im ready start working anytime anyplace received reply,2021-12-04 20:43:50+00:00,1
656,always joy listen show good sir also joy one privilege transcribe chats boss dear friend danwooding years always like visits old friend 🙏🙏🙏,2021-12-04 20:43:40+00:00,1
657,ty boss,2021-12-04 20:43:33+00:00,0
658,im mad manager gone tell gotta jewelry reset tomorrow  shit supposed done 3 damn days ago  🤣🤣🤣🤣,2021-12-04 20:43:24+00:00,0
659,cool boss says raise 131322cant wait lol,2021-12-04 20:43:13+00:00,1
660,boss sent one coworkers go walmart buy crayons cause like doesnt store crayons like idk,2021-12-04 20:43:10+00:00,0
661,boss told edited employees bonuses gave worst employeehis favorite edited last tweet condone violence ,2021-12-04 20:43:08+00:00,3
662,yep always it prof anything like boss job hobby theyll chill responding think  student send email office hours struggling which probs took lot effort them would respond,2021-12-04 20:43:07+00:00,1
663,lmao boss used like don’t want money babe day thehustlepauses ,2021-12-04 20:43:03+00:00,0
664,boss relationship ,2021-12-04 20:42:43+00:00,1
665,work drinking dusse boss,2021-12-04 20:41:39+00:00,0
666,jay looked voight “ … look voight get sarge basically boss don’t know trust anymore  don’t know turning back best option mean you’ve ,2021-12-04 20:41:36+00:00,0
667,im fucking mortified arrived work realize completely forget damn work shirt even approach manager dropping 2 weeks notice 😭💀,2021-12-04 20:40:43+00:00,2
668,boss,2021-12-04 20:40:41+00:00,0
669,may please manager,2021-12-04 20:40:18+00:00,0
670,know boss watching like bro get work 🤣🤣 ,2021-12-04 20:40:13+00:00,0
671,i’m one inconvenience away quitting job spot going manager way ,2021-12-04 20:40:05+00:00,2
672,say boss better test tonight i’m quitting fucking spot heard last night fat fuck,2021-12-04 20:40:00+00:00,0
673,one time rbt boss allowed work u supervised almost year ok wait least 3 separate occasions different bosses,2021-12-04 20:39:56+00:00,0
674,exactly told boss yesterday  kept asking wrong lol 😭😭 ,2021-12-04 20:39:56+00:00,0
675,returning work monday three week vacation wednesday schedule surgery could work 6 weeks lmao boss must hate,2021-12-04 20:39:52+00:00,3
676,manager asking dont custom company business cards…like idk maybe ask manager 😐,2021-12-04 20:39:51+00:00,4
677,boss second knows mom isn’t listening “cheers boy” 😭😭 actually love much omfg yes tweeted earlier wrote wrong sounded like asshole😭,2021-12-04 20:39:41+00:00,2
678,blew past 18x row punching boss face,2021-12-04 20:39:32+00:00,0
679,looking internship applied position security operations centre im gonna get 4 months ads now asked like ask manager looked like said wanted kill,2021-12-04 20:39:22+00:00,2
680,told boss reasoning asking christmas break bc mental health issues looked said that’s real excuse,2021-12-04 20:39:19+00:00,5
681,tried hair started falling started finding boss attractive 🤣🤣🤣 ,2021-12-04 20:38:58+00:00,2
682,mean could imagine coming home work like “ oh hi honey yeahrough day today boss ordered rape baby next week” see nope😂😂,2021-12-04 20:38:55+00:00,0
683,manager told stores donut purpose workers don’t slack,2021-12-04 20:38:43+00:00,0
684,damn 😂 well that’s fun it’s pretty big print lab call them job boss hates them it’s hilarious don’t recommend all,2021-12-04 20:38:14+00:00,0
685,mine boss had said felt sick week after first time 2 othershe felt tired headache stomach felt funny overcome it hes unsure more son covid hospitalisednow still splitting headaches year,2021-12-04 20:38:12+00:00,1
686,good read i’m sure del rio salty even though won’t admit it would boss asked get tv fire,2021-12-04 20:38:01+00:00,0
687,nobody tell boss headset blue wearing ,2021-12-04 20:37:44+00:00,3
688,bad goin live week yah boy workin workin😂🤧 manager weeks son mixed lmaooo😐 good got straighten up😂😌🤌🏾,2021-12-04 20:36:40+00:00,3
689,ive tried add days ive effectively replaced 13 people wthe acquisition division amp literally one else job boss great though hes giving us whatever can still work one cover positions tired,2021-12-04 20:36:09+00:00,0
690,manager’s brother’s family dog ate poison died got drunk wept right next tried closing bar 4,2021-12-04 20:36:05+00:00,0
691,realized mean sound say shut 😭😭 told manager shut lmaoooo bruh,2021-12-04 20:36:03+00:00,0
692,hey thats boss,2021-12-04 20:36:00+00:00,4
693,definitely skill set manager well current manager supportive put lightly,2021-12-04 20:35:58+00:00,1
694,sides also present two different ways boss paul uses unplugged tool teach graphs maps plus everyone likes playing flexagons free booklet ,2021-12-04 20:35:04+00:00,0
695,fucking hate manager i’m gonna start twitch streaming see happens,2021-12-04 20:34:57+00:00,0
696,hated working supermarket remember sat customers boss “stop sitting down stand front area tell customers come you” confused tf customers fuck retail,2021-12-04 20:34:36+00:00,0
697,back fucled im going able stand bent rest shift literally know say boss im getting back work headset stopped working 2 days im probably fucked,2021-12-04 20:34:18+00:00,9
698,boss got fired nothing best friend quit spot im actively looking another job cool times,2021-12-04 20:34:17+00:00,11
699,walking boss ask bunch questions know now ,2021-12-04 20:34:02+00:00,22
700,know manager loves every time there’s puppy store comes finds me points goes “dog ”,2021-12-04 20:33:46+00:00,8
701,boss amp 😂😂🤐,2021-12-04 20:33:32+00:00,1
702,boss even fucking agrees im agokna end life ,2021-12-04 20:33:32+00:00,6
703,thank god watched mma last night manager texted come today would gone sleep missed woke text would pissed 😭,2021-12-04 20:32:13+00:00,0
704,manager,2021-12-04 20:31:22+00:00,2
705,sounded rude manager bc got mad leave 17 min past clock time theyre making feel bad 😮‍💨😮‍💨,2021-12-04 20:31:21+00:00,0
706,manager ask thing 😮‍💨,2021-12-04 20:31:09+00:00,1
707,got work like 630 morning went right bed didn’t take gold woke thought late work texted boss remembered changed schedule i’m actually closing today hell yeah back bed,2021-12-04 20:30:58+00:00,0
708,thinking liquor nip advent calendar might nice boss expects come work lol,2021-12-04 20:30:52+00:00,2
709,feminine urge recreate gabriella sharpay canteen scene boss 😛,2021-12-04 20:30:12+00:00,1
710,boss ,2021-12-04 20:30:04+00:00,1
711,everton week company work got asked wanted sponsor wolves manager asked hes football said theyre inoffensive club sing scouse poverty hope get sod us,2021-12-04 20:29:58+00:00,9
712,manager let alarm company know going working today cops ended coming,2021-12-04 20:29:30+00:00,1
713,idk manager keeps calling “promise” name tag literally right there… like u get “promise” “henrietta”,2021-12-04 20:29:21+00:00,2
714,made manager play zydeco today  it’s lit ,2021-12-04 20:29:00+00:00,0
715,starters got first job ive working 6 months now stressful pay great manager nice guy a bit odd times nice,2021-12-04 20:28:54+00:00,0
716,four cats would say partners though they’re boss… 😅,2021-12-04 20:28:26+00:00,1
717,try boss problematic,2021-12-04 20:28:20+00:00,1
718,boss texts day off ,2021-12-04 20:28:17+00:00,1
719,manager gave gratitude journal amp supposed start 30 days gratitude december keep forgetting fill lol i’m going start today think,2021-12-04 20:28:06+00:00,0
720,things say work — anyone heard half conversations boss have wouldn’t even question 😂😂😂 ,2021-12-04 20:27:58+00:00,1
721,technically technically kids sitting 😂 boss cannot complain 🤫 girl many talents turn footprint reindeer ❤️😂 ,2021-12-04 20:27:32+00:00,58
722,wants explain boss can’t telework monday internet also can’t come monday need wait technician,2021-12-04 20:26:44+00:00,0
723,eii boss go hide,2021-12-04 20:26:01+00:00,0
724,sometimes crack laugh loudly reference desk like now example typing email boss salutation came as boss name hoe instead boss name hi,2021-12-04 20:25:56+00:00,19
725,mean addition last albeit shitty therapist boss,2021-12-04 20:24:49+00:00,1
726,definitely re workplace i’ve interesting  interactions let’s call them coworkers since graduation really boil ndnt issues manager fantastic and suspect amount nd himself experienced dealing us,2021-12-04 20:24:38+00:00,2
727,life short park similar situation year ago would work weekend bc getting urgent emails manager saturday problem needs fixing ive since made stop doormat thankless colleagues amp im better it💜,2021-12-04 20:24:07+00:00,2
728,baylor make week hell manager osu alumni 😪,2021-12-04 20:23:40+00:00,0
729,manager mentor cap says “right on” 😭,2021-12-04 20:23:34+00:00,0
730,issues sewing machine like month now hard working it times take work boss shop finish it,2021-12-04 20:23:27+00:00,0
731,31 possession 😡 manager,2021-12-04 20:23:21+00:00,2
732,manager ghetto hell 😂😂😂,2021-12-04 20:23:04+00:00,0
733,boss’s husband told im really good told struggle bit dogs head said it’s fine im still learning saying im really good feels good cause came today feeling like shit,2021-12-04 20:22:59+00:00,0
734,true amp reiterate pointtheres stereotype children movie stars screwed up surprised got know kids boss amp hubbytheir house loaded photos kids u would never know stars there,2021-12-04 20:22:57+00:00,2
735,u boss no,2021-12-04 20:22:36+00:00,0
736,boss total grinch poking fun everyones decorations desks coworker going decorate office leaves monday 😈,2021-12-04 20:22:34+00:00,2
737,boss literally next job client teaching stocks giving financial advice son blessed someone age cant thank god enough,2021-12-04 20:22:29+00:00,0
738,go kill 😂😂 boss,2021-12-04 20:22:22+00:00,2
739,boss got computer watch netflix don’t quit cos everyone quit lmao ,2021-12-04 20:22:11+00:00,1
740,im movies say we done boss made big ideas 100 rejection letters 23 thinking if hes big,2021-12-04 20:22:00+00:00,0
741,“if she’s annoyed sounds like it’s fault tbh” message got boss trying peacefully resolve situation mad customer i’m fucking pissed,2021-12-04 20:21:26+00:00,19
742,obviously boss noticed one maybe noticed 🤔🤔 probably,2021-12-04 20:21:12+00:00,0
743,manager thought slick yesterday asked switch 1st shift today 2nd shift tonight mind work 1st shift tomorrow ,2021-12-04 20:20:59+00:00,0
744,planned working 5am12pm today something came i’m leave well boss bought nice crab cake lunch since stayed it’s lit,2021-12-04 20:20:37+00:00,0
745,also amount times ive done work environment nobody even clocked hahahahahha one time run boss serving someone next slowly ducked behind counter started silently shaking laughter,2021-12-04 20:20:30+00:00,0
746,got call boss saying “well done rajeev”,2021-12-04 20:20:16+00:00,2
747,boss invited whole lab lunch dec 23rd restaurant 😱 hospitals full averaging 30004000 cases day basically year ago thinks and whole lab vaccinated were bullet proof,2021-12-04 20:19:53+00:00,1
748,sent money boss argentina,2021-12-04 20:18:58+00:00,0
749,that’s boss housing gt highways ,2021-12-04 20:18:54+00:00,5
750,need shirt boss lol,2021-12-04 20:17:59+00:00,2
751,really hope boss doesn’t judge ability pattern based extreme time constraint without proper tools ability drape bc model,2021-12-04 20:17:42+00:00,0
752,big pancakes breakfast think boss understand say im full work,2021-12-04 20:17:28+00:00,4
753,thats manager,2021-12-04 20:15:52+00:00,1
754,😂😂 ure boss,2021-12-04 20:15:50+00:00,1
755,comforted feel tell boss overwhelmed says “it’s ok we’re boat” ,2021-12-04 20:15:47+00:00,1
756,fucks wit boss movement,2021-12-04 20:15:42+00:00,0
757,earth crack ribs managed falling stairs work boss never misses chance remind paperwork,2021-12-04 20:15:29+00:00,0
758,he leans close smirking mischievously whispers ath hear im friend visit speak want suffer suggest answer boss questions truthfully 🅑now looks panicked smiles steps back hes yours bossney,2021-12-04 20:15:08+00:00,0
759,boss 🙈🤲🏾❤️,2021-12-04 20:15:06+00:00,0
760,boss wants learn reiki massage ur vibes emmaculate ur client cleansed negative energy,2021-12-04 20:15:03+00:00,1
761,manager gave obnoxious task amp jokingly asked hated amp said yes😐,2021-12-04 20:14:57+00:00,8
762,forced stay 3 hours overtime extra pay benefits manager “likes me” ,2021-12-04 20:14:38+00:00,1
763,manager got mad calling work get this throwing profusely home incredible probably got fired 🙃,2021-12-04 20:14:31+00:00,7
764,ill put mantle adulthood amp go bosss visitation capable that be anyway covert plan party afterward say covert going strip club ill shed tears girls shedding … go,2021-12-04 20:14:29+00:00,15
765,comedy paycheck i’m pretty sure i’d billionaire cause crack boss yet ,2021-12-04 20:13:57+00:00,1
766,boss 🙌,2021-12-04 20:13:21+00:00,0
767,yes boss said 2020 election trump good fro demoracy left room,2021-12-04 20:12:48+00:00,2
768,boss friday hinted that ghanaians without vaccine card may allowed undertake certain tasks visit certain places public directive likely commence next year iamnambe,2021-12-04 20:12:41+00:00,0
769,usually day dream punching boss great idea 😃,2021-12-04 20:12:39+00:00,1
770,manager killing day i’ve thinking going home now step dad isn’t picking up jump front bus orrr ,2021-12-04 20:12:22+00:00,0
771,boss kept bringing number unresolved tickets canceled show somewhere 600 tues going crisis mode thing is ppl usually buy christmas parties 48 tickets actually around 140 orders spread next 4 weeks,2021-12-04 20:12:05+00:00,0
772,met boss,2021-12-04 20:12:02+00:00,0
773,manager literally loveliest sweetest woman ever calls chick time yet scared ring double check induction date,2021-12-04 20:11:56+00:00,0
774,boss jus basically told lot confidence high energy smh gotta admit u vibe high,2021-12-04 20:11:41+00:00,0
775,made lunch bet boss alabama vs georgia game today … rtr,2021-12-04 20:11:07+00:00,0
776,boss said “you tell don’t fuck around” like said “you tell got street you” nah sis belong streets that’s 😂 isssssa jokeeee😅,2021-12-04 20:10:44+00:00,0
777,sending strength it’s tough stay boss ,2021-12-04 20:08:33+00:00,0
778,exactly told boss yesterday😭,2021-12-04 20:08:11+00:00,0
779,lmao see boss,2021-12-04 20:07:26+00:00,1
780,update game went well boss did show somebody else brought thing think i’ve avoided suspicion,2021-12-04 20:07:20+00:00,2
781,anyway boss extremely hot love,2021-12-04 20:07:08+00:00,1
782,think boss would still ask go work ,2021-12-04 20:06:46+00:00,108
783,literally conversation manager yesterday,2021-12-04 20:05:58+00:00,1
784,oh well 10 mins peace lovely lasted boss arrived today tell need get move 😩 ,2021-12-04 20:05:57+00:00,16
785,setting onlyfans save fur suit bc boss proclaimed i’m furry work pls donate lt3,2021-12-04 20:05:42+00:00,4
786,need find mis’er mori  boss  please return ums  looks writing hand  mori ccorp corpat… corporation’s,2021-12-04 20:05:38+00:00,0
787,manager hate crimed ,2021-12-04 20:05:38+00:00,4
788,toddler calling boss asking puppy bruh,2021-12-04 20:05:23+00:00,12
789,sir amount calling stupid telling much hate policies going make want book 20 person party christmas day policy 12 manager call back gets full earful me,2021-12-04 20:05:09+00:00,0
790,manager mad cuz us walking around yelling “bing bong” 😂,2021-12-04 20:04:45+00:00,1
791,boss said ive really good already wants get raise 😭😭,2021-12-04 20:04:45+00:00,2
792,safe  boss,2021-12-04 20:04:31+00:00,1
793,manager😂😭 ,2021-12-04 20:03:41+00:00,0
794,yes boss i’m good now people crazy jare,2021-12-04 20:03:03+00:00,0
795,manager making go bank right hungover af there’s long ass line kill,2021-12-04 20:02:33+00:00,0
796,lol manager rly thinks ill prioritize work going verivery concert,2021-12-04 20:02:19+00:00,3
797,boss got amazon it’s def worth involved mess shit lol,2021-12-04 20:01:32+00:00,0
798,were slow work wandered back saw boss typing asked is fanfic said no dampd,2021-12-04 20:01:20+00:00,0
799,got line calendar last year much boss digs tea brainer,2021-12-04 20:01:01+00:00,1
800,one time manager frito training partner amp wasn’t getting paid tell ole boy i’m trainer more ask ya manager lol ,2021-12-04 20:00:57+00:00,0
801,don’t tell boss ,2021-12-04 20:00:49+00:00,0
802,book stuff boss check every day cos every country makes loads changes last minute,2021-12-04 20:00:20+00:00,1
803,boss got working every day next week wtf slave yt man ,2021-12-04 20:00:13+00:00,0
804,discover happens next 🤭 start reading boss stop loving kiss 💕 kissapp kisscomics ,2021-12-04 20:00:13+00:00,0
805,went usual bar yesterday staff flustered sbb x pernah nampak bawa lelaki “boyfriend ke” “haha tak la boss”,2021-12-04 20:00:03+00:00,0
806,boss walked today told fucked told im longer opening shop swear god says one thing week know weve working on im walking,2021-12-04 20:00:02+00:00,3
807,wow boss lady ellipsi 🙈🔥🙈,2021-12-04 19:59:21+00:00,0
808,would quit boss posted without using correct grammar like wtf mess,2021-12-04 19:59:09+00:00,1
809,nothing oh boss looking 🙏🏾,2021-12-04 19:59:08+00:00,0
810,tbf count manager would sacked 🤔 lets start thomas,2021-12-04 19:58:32+00:00,0
811,boss called tinker bell 🥺 ,2021-12-04 19:58:25+00:00,5
812,yeah ordered two mcdoubles totaled 1535 mcdonalds across parking lot work asked boss could hoof right quick instead 🤣,2021-12-04 19:58:10+00:00,2
813,fact check she’s boss anymore we’re actually equals keeps treating like i’m beneath her,2021-12-04 19:58:04+00:00,0
814,welcome boss lady ellipsi ellipsiexpress,2021-12-04 19:57:41+00:00,0
815,jfc guy represents district across river ky n ky afghanistan grizzlies caravans shoot at hes greene amp boebert level crazy boss lives district amp despises massie bad hes minority,2021-12-04 19:57:39+00:00,0
816,manager div ,2021-12-04 19:57:09+00:00,4
817,plan work christmas meal boss get pissed confess appreciation,2021-12-04 19:57:07+00:00,2
818,god love boss sits office doesn’t help day we’re half team 😍😍😍 truly blessed … lmfao,2021-12-04 19:56:41+00:00,8
819,really proud manager amp team  damn thing capella greys video 💪😭♥️,2021-12-04 19:56:26+00:00,0
820,crying throwing i’m binghamton santacon rn manager told asked weeks ago could’ve gotten one asked plans thanksgiving,2021-12-04 19:55:59+00:00,0
821,bosss go karaoke song used staff piss ups 🤣🤣,2021-12-04 19:55:20+00:00,0
822,love manager man 🙌🏾😩 he’s amazing gets 😭,2021-12-04 19:55:15+00:00,0
823,boss told going fire person worst posture hunch might me,2021-12-04 19:55:02+00:00,0
824,seriously boss decline time december put month ahead time able get back telling choice still told declined pto december,2021-12-04 19:55:00+00:00,1
825,boss hail ooo make hustle hard programming  go sabi code like u ,2021-12-04 19:54:03+00:00,0
826,company golf outing played boss hit ball hole mine retrieving placed hand said those nice balls have said i think one yours gonna put putter gutter,2021-12-04 19:53:29+00:00,1
827,cannot sit car much longer ive done much driving starting make sick know boss would understanding physically cannot turn around need eureka asap told mom needs im back ill fly,2021-12-04 19:53:25+00:00,1
828,thing boss getting christmas two week notice,2021-12-04 19:53:23+00:00,5
829,boss asked british people obsessed bees like british people obsessed bees,2021-12-04 19:53:14+00:00,3
830,hopefully boss buys solar hector get 1500 referral eeeyuhhhh,2021-12-04 19:53:10+00:00,0
831,boss offered 1k week quit job lmfao,2021-12-04 19:52:55+00:00,18
832,fuck y’all i’m drinkin hot sake boss shit,2021-12-04 19:51:18+00:00,2
833,literally dying front manager thinks i’m fine hate,2021-12-04 19:50:45+00:00,0
834,past 2 birthdays i’ve forced go work birthday boss put didn’t stop there im working alone,2021-12-04 19:50:39+00:00,4
835,waiting manager tell nigeria red list stay behind sorry ma i’m going home,2021-12-04 19:49:20+00:00,0
836,haven’t seen boss since monday via webcam  person since 23rd upcoming week gonna fun,2021-12-04 19:48:12+00:00,0
837,days work w boss get least amount work done 😂,2021-12-04 19:47:52+00:00,0
838,borrowed boss’s truck get stuff mom’s md amp warned battery funky sometimes… well engine won’t turn juice like turn lights amp stuff,2021-12-04 19:47:37+00:00,0
839,plated man’s string bean less 90 degrees showed front asking speak manager ,2021-12-04 19:47:33+00:00,6
840,damn i’m work boss lookin crazy,2021-12-04 19:47:22+00:00,0
841,finally changed password store fb page boss cant get add every single person friend suggestions 🙄,2021-12-04 19:47:05+00:00,0
842,exactly want manager 👏,2021-12-04 19:46:58+00:00,1
843,boss last job tattoo back 4runner toyota taking piss jeep lol,2021-12-04 19:46:54+00:00,0
844,yea im even subscribed channel ive never spoken directly him know damn sure ive never encouraged hurt her youtube job get back boss would fired,2021-12-04 19:46:31+00:00,4
845,can’t wait work holiday party manager getting drunk asf talking shit 😂😂,2021-12-04 19:45:45+00:00,0
846,thanks boss crazy experience,2021-12-04 19:45:11+00:00,0
847,hit dab pen boss’s funeral got scared leave ,2021-12-04 19:45:00+00:00,9
848,love walking work manager say yea you’re probably gonna get yelled today you’re always prepared,2021-12-04 19:44:45+00:00,0
849,boss gave ne night off lets goooooooooooo,2021-12-04 19:44:40+00:00,10
850,covid update cough lingering still feeling tired definitely mend unpleasant thankful worse state back work from home monday boss text say hed missed week obvs shit show 🤭,2021-12-04 19:44:33+00:00,9
851,tried opt christmas party hosting cn tower telling i’m afraid heights manager talking bout “im afraid too look down”😒,2021-12-04 19:44:01+00:00,0
852,random memory many years ago boss highly paid partner major talent agency made return designer clothes boutiques rodeo even though several months old even dry cleaner tags them,2021-12-04 19:42:56+00:00,9
853,great saturday instead wasting time friends family errands boss worklifebalance bossandme grindset,2021-12-04 19:42:47+00:00,0
854,im really boss shit juggling 7 men😌🤝,2021-12-04 19:42:39+00:00,0
855,know someone recovered boss disabled account contact 1 802 3926109 services legit,2021-12-04 19:41:07+00:00,0
856,“thats manager way” 😂😂😂😂😂😂,2021-12-04 19:41:04+00:00,0
857,morning going good boss knows fuck,2021-12-04 19:40:55+00:00,0
858,know someone recovered boss disabled account contact 1 802 3926109 services legit,2021-12-04 19:40:43+00:00,1
859,manager asking me good option tbg,2021-12-04 19:40:42+00:00,0
860,throwback manager subway made put turkey expired 2 months line,2021-12-04 19:40:37+00:00,4
861,boss nearly dropped knife foot,2021-12-04 19:40:24+00:00,0
862,yay boss said leave early 🤪,2021-12-04 19:40:19+00:00,1
863,know someone recovered boss disabled account contact 1 802 3926109 services legit,2021-12-04 19:40:09+00:00,0
864,manager keeps giving saturdays i️ love here,2021-12-04 19:40:04+00:00,4
865,manager bag we’re top league 🎶🔵 ,2021-12-04 19:39:55+00:00,1
866,frrrr 😭 went told manager cops might come looking bc crazy customer looked like 👀💧 what do didnt shit dont look like 😭,2021-12-04 19:39:54+00:00,1
867,found boss underpaying whole dollar past semester 🙃,2021-12-04 19:39:29+00:00,1
868,whenever i’m manager calls asks “what out sluttin’ around” it’s inappropriate cry laughing every time,2021-12-04 19:39:17+00:00,2
869,considering left job last night current state hair tiredness boss asked go home miller last night… 🤔😒,2021-12-04 19:39:04+00:00,0
870,boss shooting topo chico commercial biggie,2021-12-04 19:39:00+00:00,0
871,boss came work yesterday said felt like bus booster night before man covid jab sick booster 10 mth he’s sick 9yrs i’ve known him,2021-12-04 19:38:53+00:00,59
872,me keep sneezing front tables  manager well stop aha,2021-12-04 19:38:24+00:00,3
873,manager grafts arse training pitch builds players sends us onto pitch belief beat anyone polar opposite man won’t mention 🥬 we’re started 💥 nufc ,2021-12-04 19:38:11+00:00,8
874,boss hates know im gonna get fired,2021-12-04 19:38:04+00:00,2
875,told manager make work sunday 😂😂,2021-12-04 19:37:25+00:00,1
876,let talk manager spin 360 degrees is problem,2021-12-04 19:37:21+00:00,22
877,happy tiffany boss now days work went spiraling stress work overload feeling supported evenly spread everybody much encouragement love shared actually misty stuck wanting quit bad ,2021-12-04 19:37:05+00:00,2
878,literally reporting live business idk tell manager,2021-12-04 19:37:02+00:00,0
879,know someone recovered boss disabled account contact 1 802 3926109 services legit,2021-12-04 19:36:52+00:00,0
880,thank boss,2021-12-04 19:36:15+00:00,0
881,trusting expert trading signals never option recommended manager giving try awesome something go home with,2021-12-04 19:36:15+00:00,0
882,i’m really take lunch amp leave work go get haircut real quick 😂 hopefully boss don’t notice get back cause tf 🤣,2021-12-04 19:36:06+00:00,6
883,trusting expert trading signals never option recommended manager giving try awesome something go home with,2021-12-04 19:36:00+00:00,0
