number,text,date,fav 
1237,cluthing hand hard full weeping point relief felt incredible piercer shop manager man comforting telling well everything fine lol,2021-12-03 20:28:21+00:00,1
1238,manager think want help doi complaints i’ll never know 😩,2021-12-03 20:28:02+00:00,0
1239,boss came office excited goes the ice cream man parking lot whatever want me eating ice cream cookie sandwich lunch 🤩,2021-12-03 20:28:02+00:00,22
1240,rude boss schedule meeting vv end day im sleepy yar,2021-12-03 20:27:29+00:00,2
1241,announced office getting random emails zip recruiter job opportunities mother says “oh that’s signed up” mother also boss,2021-12-03 20:27:29+00:00,0
1242,ever since boss told put two weeks havent heard 😭 even slack comment acknowledging work sent approval,2021-12-03 20:27:22+00:00,0
1243,come boss were hiring digital deputy editor ,2021-12-03 20:27:17+00:00,10
1244,11 boss way month get anxious hours move 2 min before,2021-12-03 20:27:14+00:00,3
1245,many great things say manager taught quite bit short time feel hand drawn visual gives good idea goldstar thank megan everything done continue team careerexperience ,2021-12-03 20:27:05+00:00,7
1246,building work owned company properties country regularly interact people head office via email ive never met talked to sometimes talk manager conversations thats really normal days,2021-12-03 20:26:58+00:00,3
1247,it’s called sacrificing amazing figure much shit  literally go boss say “i gotta go” know plenty moms miss work kids…,2021-12-03 20:26:57+00:00,0
1248,going party boss well drinking wine im little nervous bc opinionated life yesterday lol,2021-12-03 20:26:53+00:00,0
1249,quite nerve wracking first nice get support manager gave hug told proud me notalonetalk,2021-12-03 20:26:45+00:00,2
1250,really nothing say cuz end u don’t believe u never wanna limr manager became someone really close honestly u dont wanna anymore dawg tried tried changing u never accepted,2021-12-03 20:26:38+00:00,0
1251,recap everything boss yelled yesterday don’t feel like going stuff like seeing concert show gone one tomorrow postponed friends treated like shit stopped talking think work,2021-12-03 20:26:23+00:00,4
1252,screaming im talking manager work,2021-12-03 20:26:17+00:00,2
1253,apparently didn’t approve time thanksgiving get email boss says “let’s talk today” day come gone wasn’t coverage left talk about,2021-12-03 20:26:15+00:00,0
1254,manager sweetest,2021-12-03 20:26:11+00:00,0
1255,boss literally needs stop hiring fucking children bc cant take anymore,2021-12-03 20:26:11+00:00,5
1256,labor laws hawaii amazing manager looking crazy cause come fl “break” curse word,2021-12-03 20:26:10+00:00,1
1257,would kill manager return damn text,2021-12-03 20:25:58+00:00,0
1258,agreed feedback important it’s way it worked restaurant bosschef always asked food plates returned them always asked feedback,2021-12-03 20:25:42+00:00,1
1259,im obligated boss tax that ,2021-12-03 20:25:30+00:00,1
1260,barely working past two days since manager gone 🥴 oh well,2021-12-03 20:24:59+00:00,0
1261,someone full split yesterday cafe boss like wtf like oh sorry i’m breakdancer,2021-12-03 20:24:54+00:00,3
1262,boss saw work bestie hall like looks like trouble me make double coworker nerd me i ashamed boss yeah wears title like badge honor 😂,2021-12-03 20:24:53+00:00,8
1263,one meeting every week small thing me manager supervisor one coworker time gets changed least three times every single week usually 30 minutes due start hell,2021-12-03 20:24:51+00:00,4
1264,gonna put notice today end shift manager put notice start shift im thinking staying cause reason wanted leave,2021-12-03 20:24:42+00:00,4
1265,someone came break room job smelling loud af manager saying gonna drug test everybodyi’m finna light bitch up😐😐,2021-12-03 20:24:40+00:00,1
1266,got fired job immediately fix unimportant offby1 inventory errors busy finalizing deal saved boss like 150k year shipping stuff states lol ,2021-12-03 20:24:08+00:00,9
1267,boss told aren’t working december 22january 4 fuck supposed that holy shit,2021-12-03 20:24:03+00:00,0
1268,boss lome pls im watch man wish com moni finish to,2021-12-03 20:23:50+00:00,1
1269,last time made mistake quick work fast apologise customer manager couldn’t even say anything shame doesn’t bollocks say anything,2021-12-03 20:23:49+00:00,5
1270,oh nothing day drinking manager co workers😂😂😂🥳 tgif,2021-12-03 20:23:37+00:00,0
1271,work today boss decided fuck everything go vacation ,2021-12-03 20:23:18+00:00,4
1272,add pokemas want see boss boyfriend,2021-12-03 20:22:52+00:00,0
1273,boss lost mother last week he’s right back work feel bad him needs take time grieve,2021-12-03 20:22:45+00:00,5
1274,showing boss various clown girls twitter lmao,2021-12-03 20:22:40+00:00,39
1275,got booster shot body aches mild fever manager won’t let leave,2021-12-03 20:22:37+00:00,0
1276,daily quotes boss if die invited come piss grave,2021-12-03 20:22:26+00:00,1
1277,boss told coworker actually crush gets mad looking customers cute af😭😂 like sir,2021-12-03 20:22:13+00:00,3
1278,used work first day boss told walk sidewalk next building didn’t want get peed on 🥴 ,2021-12-03 20:22:13+00:00,2
1279,bro boss literally suspended work went lunch break ya sucks 40 min long traffic ,2021-12-03 20:21:44+00:00,0
1280,hate boss says “wanna drink beers” turns shit show,2021-12-03 20:21:43+00:00,1
1281,boss second job asked come cover shift first time ever i’m sad say 😞 he’s gonna hate,2021-12-03 20:21:41+00:00,0
1282,hashtag boy greet boss,2021-12-03 20:21:39+00:00,0
1283,boss walked bathroom trying cry like “how today ” 😒 ,2021-12-03 20:21:29+00:00,1
1284,went volunteering role feminine self first time manager colleagues accepting supportive notalonetalk,2021-12-03 20:21:26+00:00,3
1285,im literally gonna quit job probably days aint telling boss im gonna take job told probably loll,2021-12-03 20:21:22+00:00,2
1286,wish boss would sit desk…,2021-12-03 20:21:13+00:00,0
1287,go msg boss see homegirl office say less sis wuk done 🥂,2021-12-03 20:21:12+00:00,1
1288,stressing turning annual review time finding boss hasn’t turned yet 😌,2021-12-03 20:21:00+00:00,1
1289,handed vacation forms nxt year … lmaooo boss looking dates like 😒😒😒 i’m still gonna mad days left 😅😅😅,2021-12-03 20:20:53+00:00,0
1290,manager paperwork office me …then come back see keychain missing it’s universe spelling today need kll,2021-12-03 20:20:49+00:00,2
1291,boss doesn’t call back full reign fucking work rest friday tried,2021-12-03 20:20:34+00:00,0
1292,look see boss aggressively slapping car rag,2021-12-03 20:20:21+00:00,0
1293,boss car running break much money make sir,2021-12-03 20:20:07+00:00,1
1294,manager talking shit abt unions man feels like doesn’t need take break loves exploited 😍,2021-12-03 20:19:53+00:00,3
1295,boss always looking replace ,2021-12-03 20:19:29+00:00,1
1296,manager told great job honestly highlight day,2021-12-03 20:19:19+00:00,2
1297,love bond manager 😂 ,2021-12-03 20:19:16+00:00,0
1298,found today boss totally side unjabbed hes even cancel honeymoon keep fighting must win this,2021-12-03 20:19:12+00:00,3
1299,tell boss i’m putting two weeks,2021-12-03 20:19:12+00:00,0
1300,boss told “unprofessional bullshit” told sucks i’m work early system works,2021-12-03 20:19:06+00:00,0
1301,boss letting 2 hours early it’s paid plus leadership team gifted team member 100 worth snacks can’t wait get goody box tomorrow corpororatewoman 🥴😩🤞🏾,2021-12-03 20:19:05+00:00,0
1302,boss 🙏🏽,2021-12-03 20:18:34+00:00,0
1303,boss ain’t even ima go watch naruto office,2021-12-03 20:18:30+00:00,1
1304,boss gently suggested little bit dramatic today 🥲,2021-12-03 20:18:10+00:00,1
1305,boss coworker next week we’re assigning project project sean knowing last week company ,2021-12-03 20:18:08+00:00,19
1306,boss hey need help people won’t get phone get doc want next 20 mins need time let know i’ll stall me gets done 15 mins boss ,2021-12-03 20:18:00+00:00,6
1307,eating decadent lunch boss got last day knowing musty ass coworkers eating nothing pretzels hot air hints body odor stale potato chip undertones ,2021-12-03 20:17:53+00:00,0
1308,name search work bank system call lexis nexis finds everything manager would ask able eat everyday amp travel much since bank pay enough started investigating me fuck bank america nobody knew worked ,2021-12-03 20:17:49+00:00,2
1309,morning shift alone fucking monday supposed survive fuck short stuffed bruh im new gonna serve people alone jesus hope boss gonna come help 🆘🆘🆘,2021-12-03 20:17:40+00:00,0
1310,tired working sit boss office chat bc damn talkative,2021-12-03 20:17:34+00:00,0
1311,aaand boss arrived work first thing said me it really tempting come since nice out cool thanks reminder little time remaining life im spending watching clock fucking office ,2021-12-03 20:17:04+00:00,0
1312,apparently boss picked lunch showed zoom meeting yesterday putting baby sleepum where’s respect raclette 6 year old reported,2021-12-03 20:16:42+00:00,1
1313,wasscientology boss davidmiscavige ruin life actor hollywood dangerous person knew member scientology don’t believe tomcruise cruel rude racist block twitter witnesses tom cruise sexual harassment employees ,2021-12-03 20:16:36+00:00,0
1314,boss tickets spiderman movie premiere shes selling one work day way youve got kidding ,2021-12-03 20:16:31+00:00,0
1315,give boss mic nah 🤔,2021-12-03 20:16:04+00:00,0
1316,corporate client accuse rude complained manager used word “superfluous” didn’t know meant took insult people dumb teacher least know use dictionary first ,2021-12-03 20:15:46+00:00,0
1317,amcstock waiting amc stock blow tell boss suck fat one ,2021-12-03 20:15:32+00:00,11
1318,me “im hungry” boss “you’re pregnant” me “don’t manifest shit” boss “jk bf” 🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃,2021-12-03 20:15:23+00:00,0
1319,im already working almost every day next week told boss could work days cause feel bad gone three weeks fklskdjfj rip,2021-12-03 20:15:08+00:00,2
1320,fist bump boss  hahahaha… ,2021-12-03 20:15:03+00:00,0
1321,next week busy work week me boss says me “so expect next account reconciled 17 amp next 24 amp next 31 since last one 4 days” hahahaha… me “yea knew shouldn’t show i’m made of”,2021-12-03 20:14:44+00:00,0
1322,manager bought mcdonald’s diet coke parting gift lmao,2021-12-03 20:14:42+00:00,1
1323,boss true gamer let early today knew wanted play ff14,2021-12-03 20:14:27+00:00,8
1324,message boss equivalent calling boomer ,2021-12-03 20:14:23+00:00,2
1325,really made boss cry frustrated was 🥲,2021-12-03 20:14:09+00:00,3
1326,asked boss let go home earlier today hii im back ,2021-12-03 20:13:16+00:00,7
1327,hate manager much hope steps lego,2021-12-03 20:13:07+00:00,0
1328,ctrl  c amp ctrl  v know secure software engineering position😅 thanks please ping boss 😬,2021-12-03 20:13:00+00:00,0
1329,boss step dad tell hes asshole daily basis,2021-12-03 20:12:52+00:00,1
1330,boss,2021-12-03 20:12:36+00:00,0
1331,hello spent last hour resizing boss’ new bracelet really something else,2021-12-03 20:12:32+00:00,1
1332,working switchback 11 months today boss goes i’ve never seen without glasses 🤦‍♀️ glasses wearing regularly past month 😂,2021-12-03 20:12:30+00:00,4
1333,tough keep mouth shut love job boss difficult times,2021-12-03 20:11:56+00:00,0
1334,got asked one work reprimanded boss asking fuck wrong particular coworker,2021-12-03 20:11:15+00:00,2
1335,got call boss… saying well done pedro,2021-12-03 20:11:02+00:00,1
1336,try buy candles boss letting great right task lol lol,2021-12-03 20:11:00+00:00,0
1337,manipulates minor boys like attack people expose people seth literally talking harming boss threatened sue him calm down helix got squeaky voice exposed,2021-12-03 20:10:59+00:00,5
1338,manager keeps sending friend request facebook she’ll cancel request send again denied sent again… ,2021-12-03 20:10:58+00:00,0
1339,direct quote boss years ago “hey man mean workplaceappropriate way cologne smells awesome it”,2021-12-03 20:10:48+00:00,5
1340,bestie tell boss,2021-12-03 20:10:43+00:00,0
1341,answered work phone midwee break completely forgot was nice conversation manager loo 😂🙈,2021-12-03 20:10:35+00:00,2
1342,brought entire ashaiman music community together ‘face love concert’ ,2021-12-03 20:10:24+00:00,1
1343,sent boss lmdoaoaoaksk ,2021-12-03 20:10:20+00:00,2
1344,boss texts i’m pto wanting know last minute deals pull ,2021-12-03 20:10:15+00:00,0
1345,work hard putting anyones attitude boss coming justifiable reason allow it get paid work lick balls homie,2021-12-03 20:10:07+00:00,4
1346,asking boss raise ,2021-12-03 20:10:05+00:00,0
1347,showed bracket boss going trader joe’s first time soon don’t know he’s scared impressed ,2021-12-03 20:10:00+00:00,0
1348,crying i’m gonna miss manager much we’ve working together since junior hs i’m omw junior college 😢,2021-12-03 20:09:46+00:00,4
1349,boss incredibly cryptic hours changed without telling today 😃,2021-12-03 20:09:46+00:00,0
1350,boss bought us weed christmas couple years one favorite parts year wrapped weed gifts 🤣,2021-12-03 20:09:44+00:00,2
1351,sex going work makes feel like manager almost fired boss today 😂😂😂,2021-12-03 20:09:37+00:00,0
1352,first child joining teachers collegemy boss good womani love wife amen hebrews 413,2021-12-03 20:09:34+00:00,16
1353,manager 😂 ,2021-12-03 20:08:39+00:00,3
1354,i’m 5’1 he’s 6’11 boss took picture bc found size difference absolutely hysterical 😑🤷🏼‍♀️ ,2021-12-03 20:08:36+00:00,180
1355,boss starts talking meetings usually pull phone edit something ya go ,2021-12-03 20:08:26+00:00,1
1356,boss im thinking leaving bit early today knowing im door 8 minutes leaves you really take time yourself long day knowing neither one us done fuck today,2021-12-03 20:08:20+00:00,8
1357,best thing going right job even ew release day im happy come in boss great coworkers even get here,2021-12-03 20:08:18+00:00,19
1358,course care boss january 6th commission guess much tells me jack squat be,2021-12-03 20:08:12+00:00,20
1359,boss looks like weeknd 😳,2021-12-03 20:08:07+00:00,0
1360,getting weird vibes boss amp supervisor,2021-12-03 20:08:05+00:00,0
1361,glasses broke got mew pair turns exact model boss,2021-12-03 20:08:02+00:00,0
1362,best meeting boss whose boss technically well coo unfiltered real refreshing work another woman color finance  crypto,2021-12-03 20:07:56+00:00,0
1363,love manager gossips managers makes 7am shifts bearable,2021-12-03 20:07:56+00:00,3
1364,manager exploiting week stay late every single night skip lunches like clock out im still getting paid probably gonna take ot gets ass handed district manager sure,2021-12-03 20:07:55+00:00,0
1365,would tweet manager mcdonald’s give raise fr🙏🏼,2021-12-03 20:07:53+00:00,0
1366,manager telling play hooky thr rest day lmfaoooooooo,2021-12-03 20:07:51+00:00,6
1367,biggest pet peeve call work come back… coworker fix lips ask happened day didn’t come work obviously excused mind messy ass business bitch ur boss easiest way get bad side,2021-12-03 20:07:31+00:00,3
1368,lmao boss fucking annoying 🥴,2021-12-03 20:07:18+00:00,0
1369,im complain coworkers wearing masks correctly manager also often wear mask correctly,2021-12-03 20:06:55+00:00,1
1370,want go country boss wants send back country do ￼ want go country boss wants send back country do ￼,2021-12-03 20:06:50+00:00,0
1371,trying explain boss currently access basic level responsibilities extra stuff want covered subscription premium battle pass,2021-12-03 20:06:46+00:00,1
1372,psychiatrist trying teach 23 year old explain employers experience boss would see nod off ask asleep would apparently answer “no” sleep,2021-12-03 20:06:44+00:00,1
1373,den boss dey body,2021-12-03 20:06:40+00:00,0
1374,boss alone making standard men higher 😌,2021-12-03 20:06:40+00:00,2
1375,boss offers couple million fire however wants lol,2021-12-03 20:06:33+00:00,0
1376,110 hours pto boss don’t even know i’m hit 😮‍💨,2021-12-03 20:06:25+00:00,1
1377,supposed today came worked hours bc boss didn’t change schedule wall let shift leads know 🙄 ended another fun shift even short hehe 🥰 off ,2021-12-03 20:06:18+00:00,7
1378,it’s almost like boss actually put foot called shitty ass manager shitty ass behaviour maybe wouldn’t happen people wouldn’t quitting 247 💕💕💕 hey that’s idea,2021-12-03 20:06:13+00:00,2
1379,boss told go break getting hangry snapped one technicians never fails obnoxious i’m trying talk phone🙃 wouldn’t hangry got take lunch time know,2021-12-03 20:06:03+00:00,0
1380,damn it’s like boss wants quit,2021-12-03 20:05:35+00:00,2
1381,unfortunately don’t hr i’ve voiced objections turns boss unhappy everything well… i’m checking job listings figure handle mess they’ve made,2021-12-03 20:04:54+00:00,1
1382,boss 🙌🏾🙌🏾❤️,2021-12-03 20:04:47+00:00,0
1383,manager told didn’t like first started job someone lot social anxiety plz keep comments urself cause i’m overthinking everything started,2021-12-03 20:04:28+00:00,0
1384,boss calls ding dong right unfortunately,2021-12-03 20:04:23+00:00,4
1385,fight boss ,2021-12-03 20:04:21+00:00,1
1386,manager complaining vacation im still leaving tho 🤷🏼‍♀️,2021-12-03 20:04:06+00:00,0
1387,used term copypasta boss discussing three incidents used description cut pasted one seemed accept phraseology furry word ,2021-12-03 20:03:57+00:00,0
1388,boss wedding ringbands… blinds every time sheesh,2021-12-03 20:03:54+00:00,0
1389,boss kiss ass,2021-12-03 20:03:53+00:00,7
1390,love job  boss taking lunch tuesday 🙏🏾,2021-12-03 20:03:49+00:00,0
1391,y’all proof read text message boss i’m finna go home cause ain’t shit do,2021-12-03 20:03:42+00:00,0
1392,hes boss hes 12 year old baby brother,2021-12-03 20:03:41+00:00,1
1393,boss told coming today texted like “have great weekend anything left i’ll weekendbye” lmao 🤣 ain’t like two straight days lmao,2021-12-03 20:03:33+00:00,0
1394,no take vacation boss sits anxiously waits come back dump much work cant see straight right gate,2021-12-03 20:03:29+00:00,0
1395,nothing dey boss come mention oppo nah,2021-12-03 20:03:28+00:00,0
1396,tell boss latex allergy know embarassed totally embarrassing least today could pee without screaming hate winter hate year gonna go die now,2021-12-03 20:03:17+00:00,2
1397,boss says telepathically hear call fat bitch,2021-12-03 20:03:13+00:00,3
1398,boss said “i know guy hero academia is” never want hear say,2021-12-03 20:02:56+00:00,0
1399,ask manager preference said that’s requirement,2021-12-03 20:02:50+00:00,0
1400,hospital manager coming work w flu gave  literally like well ur supposed close tonight whatever do quit  also double ear infection top,2021-12-03 20:02:50+00:00,16
1401,boss responding “k” every time call way i’m gonna late seems passive aggressive 😭😭,2021-12-03 20:02:35+00:00,1
1402,actually boss says i’m gonna give raise promotion none responsibilities change boss amazing,2021-12-03 20:02:16+00:00,0
1403,bosss office advent calendar 🙀 ,2021-12-03 20:01:56+00:00,2
1404,haven’t even finished manager training offered gm position ,2021-12-03 20:01:54+00:00,2
1405,thought kicking table leg whole time boss,2021-12-03 20:01:48+00:00,1
1406,reenrolled college dropping 10 yrs ago amp president’s list paid debt made new friend reconnected old friends overshot goal boss set work saw lots good live music amp waterfalls cared more ,2021-12-03 20:01:41+00:00,2
1407,think it’s weirdtoxic boss asks stuff,2021-12-03 20:01:28+00:00,18
1408,showed boss supervisor brochure designed company love they’re getting printed proofreading 😁,2021-12-03 20:01:19+00:00,0
1409,boss cheap shit reason since we’re spending money wants go crazy,2021-12-03 20:00:57+00:00,0
1410,started playing sage like 10am boss texted asking could come 3pm decided never saw,2021-12-03 20:00:49+00:00,1
1411,happy friday boss getting us chicago fire pizza 🍕,2021-12-03 20:00:33+00:00,8
1412,see boss often every weeks so asked today okay cried long time since anyone asked amp meant it mostly clue people dealing with nice kind,2021-12-03 20:00:21+00:00,0
1413,feel like it’s fair don’t get paid much ra’s definitely don’t get paid much boss stays late friday oh well i’m,2021-12-03 20:00:21+00:00,0
1414,me emotionally exhausted 1pm amp 3rd cry day boss “last night trusted fart amp shit pants leave dinner early” me… ,2021-12-03 20:00:19+00:00,1
1415,cool internet crashed skype call boss,2021-12-03 20:00:10+00:00,0
1416,boss declined vacation after 4 months notice hawaii propose girlfriend needed badly office… obviously worklife balance didn’t mean anything them anyways… here’s view she said yes ,2021-12-03 20:00:02+00:00,1
1417,how’s manager gonna tell go lunch 12 disappear i’m supposed go 😭 bro going help customers,2021-12-03 19:59:59+00:00,1
1418,really enjoying looking maps topography darn useful worked american airlines years ago manager lived miles dfw airport noise aircraft surprisingly he’d used topo map choose neighborhood ridge blocked noise,2021-12-03 19:59:37+00:00,16
1419,ladies gentledawgs time come formally pitched boss resigning change healthcare come february 2022 ive company three half years half time spent working remotely cant believe it,2021-12-03 19:59:35+00:00,12
1420,boss literally gave “didn’t get memo” 7 hours til weekend,2021-12-03 19:59:22+00:00,0
1421,feel boss calling terfs abusive bs good thanks asking  lgbtq rights sexual reproductive health rights closely linked—they targeted ideologues want control people’s bodies behaviors ,2021-12-03 19:58:48+00:00,34
1422,boss 😅 ,2021-12-03 19:58:38+00:00,2
1423,manager texting make sure i’m okay cause heard cussed everyone yesterday 😭,2021-12-03 19:58:16+00:00,1
1424,told manager want quit said department can’t afford lose i’m like  don’t  care ,2021-12-03 19:58:06+00:00,1
1425,hiphop missed boss,2021-12-03 19:57:41+00:00,1
1426,middle accounting discussions accounting decisions account analysis account reconciliations computer issues boss suddenly says “so side issue play super bowl going with” hahahaha…  cracked,2021-12-03 19:57:28+00:00,0
1427,thats disgraceful dare force declare anything never mind something theyve assumed behalf id make formal complaint threatened boss tried force add photo work email,2021-12-03 19:57:21+00:00,0
1428,lol manager left early ,2021-12-03 19:57:14+00:00,1
1429,told boss thinking getting taco lunch made really fancy salad quit,2021-12-03 19:57:14+00:00,1
1430,manager fr said i’ll move ur shifts around didn’t least resignation letter sent,2021-12-03 19:57:13+00:00,1
1431,ask boss could’ve work today didn’t get back message 1230 asking come work didn’t answer ,2021-12-03 19:57:02+00:00,0
1432,boss told me “sometimes give dreams don’t right resources” like hunny dream prove wrong i’ma that🥰,2021-12-03 19:57:01+00:00,1
1433,announced pregnancy boss made sure ask going keep it front whole office,2021-12-03 19:56:57+00:00,0
1434,thats boss,2021-12-03 19:56:48+00:00,1
1435,thought boss gonna get mad send home drinking job guy asked one 🤝,2021-12-03 19:56:46+00:00,2
1436,need boss stop asking teams says away trying work without people interrupting adhd ass,2021-12-03 19:56:45+00:00,4
1437,peet’s boss aka getting expensive thing,2021-12-03 19:55:56+00:00,0
1438,trying explain boss weird everyones social security number memorized several conditions make suseptipble seratonin syndrome,2021-12-03 19:55:56+00:00,4
1439,remember boss booked jab told id looked u it shed already hers surprised told could still get pass covid 🤦‍♀️,2021-12-03 19:55:40+00:00,2
1440,boss told acid reflux cough ☹️ like yeah would threw stomach acid every morning whole year 😩,2021-12-03 19:55:32+00:00,1
1441,thinking grubhub gift card boss sent maternity leave  😳🥺🤬,2021-12-03 19:55:30+00:00,8
1442,im naughty everybody christmas im drinking night work dares tell boss kiss ass stick job tomoz,2021-12-03 19:55:08+00:00,5
1443,wimpykid trending boss earn attention,2021-12-03 19:54:56+00:00,0
1444,wfh ogre hate work house think boss im jams,2021-12-03 19:54:56+00:00,3
1445,want benefits want live normal country boss cant overrule prescriptions,2021-12-03 19:54:54+00:00,4
1446,“if wanted go work florida month don’t care hell work bahamas want”  manager knows way heart 🥲,2021-12-03 19:54:38+00:00,0
1447,working hard even boss wants saturday ,2021-12-03 19:54:31+00:00,3
1448,people keep springing things bug manager them😐,2021-12-03 19:54:27+00:00,0
1449,lottery first thing id send boss 800 pounds elephant shit note says fuck quit,2021-12-03 19:54:24+00:00,1
1450,honestly manager — deserve across board 5 ratings complete mastery bold italicized fonts within self review,2021-12-03 19:54:17+00:00,19
1451,boss said wife’s dates planned six months advance least every month go date dates cost least 2000 each literally make sure saves plans shit give love like that,2021-12-03 19:54:16+00:00,13
1452,6 puppies coming playdate tomorrow guardians stay amp allowed bring family member well amp great people signing im mildly poed really overwhelmed bc told boss take 4 due anxiety amp able ,2021-12-03 19:54:12+00:00,1
1453,boss never disappoints 🔥 ,2021-12-03 19:54:08+00:00,1
1454,might quit job manager got fired,2021-12-03 19:54:07+00:00,3
1455,« good day beautiful creature god » « good view good ass » talking ass « age sins » 🙄 gross makes sick stomach manager told « say touch politely,2021-12-03 19:53:51+00:00,0
1456,it’s boss reming get drunk lol,2021-12-03 19:53:48+00:00,0
1457,today sent boss message schedule changes amp respond immediately even though online sat 4 hours wondering hates amp fire pronto amp texted “all good take care” finally breathed hate rsd,2021-12-03 19:53:32+00:00,1
1458,defeated… tried explain manager high wip level functional outsourcing model prevents focus makes delivery impossible like… need make existing system work,2021-12-03 19:53:03+00:00,1
1459,boss came good ,2021-12-03 19:52:39+00:00,0
1460,lmao boss smokes 🍃,2021-12-03 19:52:35+00:00,1
1461,manager looking senior ip security logic design engineer work folsom ca pref’d santa clara ca iamintel oneintel security digitallogic ip hardware postsi postsilicon logicdesign system…,2021-12-03 19:52:35+00:00,1
1462,dear donovan kind plot oh boss also director wonder lol,2021-12-03 19:52:34+00:00,0
1463,boss 😩,2021-12-03 19:52:29+00:00,0
1464,boss found worked lunch brought chicken tenders love job,2021-12-03 19:52:24+00:00,1
1465,still like time change theres big window behind desk gets later boss see im googling lyrics duck song,2021-12-03 19:52:17+00:00,0
1466,never saved new supervisors number amd answered confidently saying hey keisha whats up thinking nurse bosss name,2021-12-03 19:52:16+00:00,0
1467,boss always telling look like mime today actually dressed like mime prove point but mostly wanted reason wear silly hat tbh ,2021-12-03 19:52:06+00:00,6
1468,i’ve negotiated pay boss really trying 😫😫probably gonna start searching again,2021-12-03 19:51:42+00:00,2
1469,manager needs stop texting,2021-12-03 19:51:35+00:00,0
1470,manager tried 💀,2021-12-03 19:51:33+00:00,0
1471,manager covid declared hes still coming next week wtffffff 🙃🙃🙃,2021-12-03 19:51:28+00:00,67
1472,love boss looks much man even half days makes stay shit round office collect hours lol clinic managers cut people hours send home,2021-12-03 19:51:22+00:00,0
1473,boss decided open gas station christmas day i’m working christmas day hope it’s busy barely get customers i’ll get go home early lol,2021-12-03 19:51:20+00:00,0
1474,drowning work bank account hurting boss telling look eyes yalls friday going ,2021-12-03 19:51:20+00:00,6
1475,sexual harassment work patients isn’t funwhat sucks can’t anything it dad told boss supposed something won’t cause scared business🙄it’s 3 years work idk many times happened,2021-12-03 19:51:17+00:00,0
1476,350 boss goes nowhere “you know people watch porn…” ,2021-12-03 19:51:15+00:00,0
1477,burned fingers work today manager filed incident report went floor clock shift done every single one co workers asked okay amp genuine it 🥺,2021-12-03 19:51:03+00:00,1
1478,boss trynna help fix car told parts need laughed called like listen trade car get whichever one like lot mf ,2021-12-03 19:50:55+00:00,1
1479,rs w boss k leks guys nvr fight w zaki 😗 ,2021-12-03 19:50:50+00:00,2
1480,h8 life also boss thinking wouldnt notice whole 100€ missing paycheck hope u amp 🖕🏼🖕🏼🖕🏼,2021-12-03 19:50:47+00:00,0
1481,man harassed 30 minutes workplace multiple occasions pleasant every time felt might unstable boss finally told beat flip switched started yelling physically threatening ,2021-12-03 19:50:43+00:00,4
1482,last two weeks current job course going interfere im trying get done manager short pissy me people petty,2021-12-03 19:50:42+00:00,1
1483,didnt grow gurdon ima sit right god blessed fed music im life start qc boss ink hoodie made black red one ya,2021-12-03 19:50:30+00:00,0
1484,walk work lil early one neighbors saw walking gave ride right well boss want clock early boyyyyy wtf boy,2021-12-03 19:50:13+00:00,0
1485,capitalism force laugh meme manager showed,2021-12-03 19:50:11+00:00,2
1486,love gave boss doctors note excuse today still asked come afternoon,2021-12-03 19:50:05+00:00,1
1487,bruh boss boss took safety award away 🙄,2021-12-03 19:50:02+00:00,0
1488,ordered shokoto labulabu boss now 😡😥😡 ,2021-12-03 19:49:19+00:00,0
1489,finally started boss cutscene need tweak lot submitting starting point think good ,2021-12-03 19:49:14+00:00,5
1490,literally love boss much wtf😭😭😭,2021-12-03 19:49:12+00:00,0
1491,haha right apparently manager didnt realize 3 hour time difference shes gonna pull them last 2 weeks,2021-12-03 19:49:10+00:00,1
1492,boss wants revise job description im hard time phrasing without making lot people sound incompetent,2021-12-03 19:49:03+00:00,0
1493,apparently boss strait told district manager tried sweep rug im crying,2021-12-03 19:48:41+00:00,0
1494,manager literally telling dog dandruff needs also buy eye drops it like didnt know dogs came problems,2021-12-03 19:48:32+00:00,0
1495,dad boss follow twitter,2021-12-03 19:48:24+00:00,130
1496,can’t see you’d get customer service don’t patience deal people boss literally treats people come post office like complete shit it’s hard watch listen engages them,2021-12-03 19:48:16+00:00,1
1497,asking boss approve new email greeting listen up fucko,2021-12-03 19:48:13+00:00,0
1498,boss letting use extra van get work god keep blessing,2021-12-03 19:48:12+00:00,0
1499,wonder i’m like interested boss’s stories kid,2021-12-03 19:48:09+00:00,3
1500,manager 😂,2021-12-03 19:47:45+00:00,5
1501,“fuck we’re adults let’s order wine”  boss taking us almost 2 hour lunch today lmao,2021-12-03 19:47:43+00:00,13
1502,boss asking date asked tall was “hot damn could climb motherfucker like tree” response never laughed hard life 😂,2021-12-03 19:47:00+00:00,1
1503,manager ryhtming everywhere even league ,2021-12-03 19:46:58+00:00,0
1504,yeah happened weeks ago accusations either completed false taken context sexualized happened come right witness sexual harassment case boss intense stuff sure,2021-12-03 19:46:53+00:00,4
1505,boss “yeah overestimated project hours we’re much efficient blame cecilia” me “thank you”,2021-12-03 19:46:33+00:00,2
1506,got already boss let go clock go lol,2021-12-03 19:46:32+00:00,1
1507,phone since 2pm battery three weird voicemails assuming boss pocket dialled me,2021-12-03 19:46:29+00:00,0
1508,issue built reputation attending boss ass 😖,2021-12-03 19:46:29+00:00,1
