number,text,date,fav 
789,boss ❤️,2021-12-05 20:06:00+00:00,0
790,😭😭😭😭😭 guy’s cooking manager ,2021-12-05 20:05:45+00:00,4
791,hr told boss could “replace couple coderz” couldn’t system frozen 5 years one figure keep improving it boss stepped manager pick programming replacement retiring,2021-12-05 20:05:38+00:00,1
792,sunday mimosas boss 🥂,2021-12-05 20:05:27+00:00,0
793,love working sunday mornings cause bosss gf always pats back tells good shift feel loved,2021-12-05 20:04:57+00:00,0
794,ahh boss letting borrow im hyperventilating ,2021-12-05 20:04:40+00:00,0
795,sendin manager whos wolves fan… dont even care hes mad im leavin anyway 🤣 ,2021-12-05 20:04:30+00:00,0
796,forgive anyone makes boss react way ,2021-12-05 20:04:27+00:00,5
797,told manager pescatarian day told get eat pepperoni pizza,2021-12-05 20:04:26+00:00,1
798,ok update tweet boss texted like 45 min ago saying didn’t come 🥺🥺🥺,2021-12-05 20:04:04+00:00,1
799,need nap boss issue deal with,2021-12-05 20:02:19+00:00,0
800,texting boss ,2021-12-05 20:02:13+00:00,8
801,boss say fire take it may ask whats job curious work student programmer side education privately owned boss pretty chill vaccine hes fussed it,2021-12-05 20:01:57+00:00,0
802,it friend could move 50000 week seamlessly yet boss told exit i know much do give reason stay oh place exist anymore take pleasure that wanted grow,2021-12-05 20:01:35+00:00,1
803,uhc boss something egregious sick leave…probably forever one job idea absolutely fkd it’s glorious feeling,2021-12-05 20:01:34+00:00,0
804,felt like ref looking give anything us today committed 25 fouls gave 1 yellow card that’s bizarre bad job boss gives warning terrible job ref another game next week consequences avfc,2021-12-05 20:01:10+00:00,0
805,i’m throwing i’m goint ask boss go home ,2021-12-05 20:01:01+00:00,2
806,wabetha boss 🙌🙏,2021-12-05 20:01:00+00:00,0
807,boss,2021-12-05 20:00:43+00:00,0
808,christmas gala party boss’ house ,2021-12-05 20:00:39+00:00,14
809,years ago boss asked wanted go qatar work seconds eye contact cogs turning said “actually best not”,2021-12-05 20:00:26+00:00,0
810,nap boss huge problem found 68 emails happened weekend running store ,2021-12-05 20:00:05+00:00,0
811,proud toto sussie boss 😍,2021-12-05 19:59:37+00:00,3
812,nurse hate christian forget jesus said theyll hate first hated me let win harming yourself would likely make happy similar issue job boss but,2021-12-05 19:59:34+00:00,0
813,boss😎,2021-12-05 19:59:30+00:00,0
814,manager 🧡,2021-12-05 19:58:07+00:00,17
815,happen times worked fish market nothing made happy want cry hearing customer brag boss ,2021-12-05 19:57:46+00:00,6
816,fact manager begged stay christmas travel visit family really really needed schedule holidays obliged chose forego seeing family make paycheck mf didn’t schedule dec 24 25 26 wtf,2021-12-05 19:57:22+00:00,4
817,tell everyone obsessed beyoncé talk boss aware lol ,2021-12-05 19:57:06+00:00,10
818,way boss bought us brand new kate spade purses christmas went dinner strip club love us 🤩,2021-12-05 19:57:01+00:00,6
819,year boss look stats popular names office considering niche name heather lot women called heather gran worried mum dad called sis heather would wild yip wild,2021-12-05 19:56:37+00:00,1
820,manager rlly said oh ur gonna late work today well later,2021-12-05 19:56:09+00:00,1
821,boss weird,2021-12-05 19:56:08+00:00,1
822,boss lions season tickets spends lot money every year disappointment keeps going yearly too,2021-12-05 19:56:05+00:00,0
823,thanks bloodbornedark soulsdemon’s souls keeping boss fight skills sharp able beat son bitch moldorm help son playing link past,2021-12-05 19:55:32+00:00,5
824,feeling real confident right raise discussion boss next week lmao,2021-12-05 19:55:20+00:00,5
825,mean get feeling boss everywhere go run boss lot work awkward situations 🤣 love involved hy programs handson hopefully handson lol,2021-12-05 19:55:03+00:00,1
826,boss said “ kodak concert year” 😭😭😭,2021-12-05 19:54:56+00:00,0
827,since boss atorishe left selewu bro muyiwa my barber got best barber igbogbo mehn 💯💯 see fine abeg come get money na hin understand 😭😭😭,2021-12-05 19:54:43+00:00,0
828,im bouta tell manager cant work friday bec im going jail,2021-12-05 19:54:40+00:00,1
829,boss 😂❤ thank much 😊,2021-12-05 19:54:17+00:00,0
830,is depending things look daylight carpool boss he’s one gets stress big safe work trucks excellent snow tires,2021-12-05 19:53:57+00:00,4
831,manager 🥰 coys thfc conte ,2021-12-05 19:53:28+00:00,674
832,confessed boss last night aspirations coy extracurriculars still bit haha nice upfront since know give lot guidance mentorship future looking tasty ,2021-12-05 19:53:00+00:00,12
833,shoutout boss free tickets ,2021-12-05 19:52:36+00:00,9
834,manager,2021-12-05 19:52:02+00:00,2
835,paid 100k year 7 years saved 700k time boss showed paper said “he’d genius everything say do”,2021-12-05 19:51:49+00:00,1
836,could worse almost said boss “love you bye”,2021-12-05 19:51:38+00:00,2
837,starting think manager takes special care make sure oomf don’t shifts together bc nawt stop talking,2021-12-05 19:51:22+00:00,3
838,im drink boss got damn management aight bet might time ill ever drink 🍺🍻,2021-12-05 19:51:08+00:00,0
839,twin sister called heather boss called heather neighbour called heather i’m called hazel 😉 yes outstanding views cruachan,2021-12-05 19:50:19+00:00,3
840,mental breakdown front boss friday super fun don’t want burn bridge hopefully didn’t suffering,2021-12-05 19:50:07+00:00,0
841,manager blaming something didn’t even do listening explain happened asking question literally part explanation,2021-12-05 19:49:41+00:00,0
842,lmaoooooo boss na,2021-12-05 19:48:44+00:00,0
843,like see manager… highly spirited communicative neverhappyneversadnevermannequin ,2021-12-05 19:47:52+00:00,1
844,help manager walked breakroom super tuna dance 😭😭😭,2021-12-05 19:46:58+00:00,0
845,boss thanks,2021-12-05 19:46:45+00:00,0
846,wonder manager gonna stop twat,2021-12-05 19:46:44+00:00,0
847,thinking time privileged bitch went highschool came tanning salon 30 seconds closed got mad turned away tried get fired writing mla format essay boss,2021-12-05 19:46:19+00:00,1
848,text got boss 😒 ,2021-12-05 19:46:11+00:00,0
849,people approve budget decisions eg wouldnt let u get £200 sequencing budget sequencing required unless really important research u know boss didnt give shit budget approved everything lol,2021-12-05 19:45:58+00:00,1
850,relaxing manager getting ready fight sei went get food were killing time taking selfies ,2021-12-05 19:45:58+00:00,18
851,me pass work me get worried feel like cuz one kidney manager donate one me yea one bestfriends her still one best friends taking back me yes we’re attached hip,2021-12-05 19:45:37+00:00,2
852,hungover af rn boss asks want day off convenient 😂,2021-12-05 19:45:27+00:00,0
853,feel damn guilty saying manager asked come day 🙃,2021-12-05 19:45:20+00:00,3
854,reason boss says paycheck time extra firm bonus dogs different generally better paid rewarded am like respect bosses makes total sense,2021-12-05 19:45:05+00:00,2
855,boss told this ready go 6 start getting paid also said could lose 15 minutes pay clocked 1359 instead 1400 swipe till bang 0600 start preparing start shift fuck ,2021-12-05 19:44:57+00:00,3
856,manager simply doesn’t believe tell geese crossing road made late,2021-12-05 19:44:53+00:00,3
857,i’m v busy sir take appointment w manager 😂😂,2021-12-05 19:44:25+00:00,0
858,last race year abu dhabi next week it’s level points let’s see get manager incentive tickets 😂,2021-12-05 19:44:03+00:00,1
859,manager blasting sign times i’m going start crying,2021-12-05 19:43:40+00:00,1
860,manifesting manager texting me like pick paycheck today things gotta im outta house 😮‍💨,2021-12-05 19:43:24+00:00,2
861,emphasis controlling game manager,2021-12-05 19:42:46+00:00,1
862,it’s leave actually serve public boss couldn’t wouldn’t let me got called constantly ‘knowing’ legislation applying fairly like that worked front lines,2021-12-05 19:42:45+00:00,1
863,manager course,2021-12-05 19:42:39+00:00,11
864,man want kind job absolute suckfest boss give 5m go away ,2021-12-05 19:41:56+00:00,4
865,much story came bitching sandwich ordered straight said gonna call manager told tell said hi,2021-12-05 19:41:52+00:00,30
866,manager,2021-12-05 19:41:25+00:00,0
867,work trying go jail today cause manager trying lately ,2021-12-05 19:41:14+00:00,2
868,manager ,2021-12-05 19:40:02+00:00,3
869,boss rushing whole parish get son’s dinner requested,2021-12-05 19:39:02+00:00,0
870,boss told coworker “dalex listening ghetto music “ 🤣🤣🤣💀,2021-12-05 19:38:55+00:00,1
871,boss tried get one grooms cover tomorrow one i’m going stumbling trying die lol feel like shit,2021-12-05 19:38:52+00:00,0
872,post manager shared really good read ,2021-12-05 19:38:41+00:00,3
873,worked 711 1970 boss owner cheated clueless wife another employee office wife wasn’t working behind counter got robbed gunpoint got mad called 911 could hype insurance losses quite proper,2021-12-05 19:38:23+00:00,5
874,manager ,2021-12-05 19:38:22+00:00,0
875,please send reports boss ,2021-12-05 19:38:18+00:00,0
876,sharted work smell bad boss sendt home early ,2021-12-05 19:38:07+00:00,21
877,“there harm asking” mom said today goes loved tesla ever since boss took ride model 3 sport performance work hard doesn’t seem like enough holiday chose help brother one,2021-12-05 19:37:57+00:00,0
878,guy hero want boss ,2021-12-05 19:37:55+00:00,0
879,pls california friends make short drive get food restaurant dead i’m til 5 taking boss’s money nothing😂 got like 4 hours sleep could napping,2021-12-05 19:37:53+00:00,6
880,manager i’d simply pick new club idc soo… 🥴💀 ,2021-12-05 19:37:28+00:00,6
881,turns im dumbass read price wrong im embarrassed told manager gonna get 😃 ,2021-12-05 19:37:07+00:00,3
882,felt this manager super nice able slowly feel guilty asking multiple questions can’t imagine people without support,2021-12-05 19:36:18+00:00,0
883,got booster flu shot 24 hrs ago wake call boss somewhat close friday say others work tested positive home rapid test negative hoping 1006 fever headache soreness booster side effects 😔🙏🤞,2021-12-05 19:35:39+00:00,0
884,guys i’m 30something years old director job feel like kid school getting called principals office boss calls meeting 😫😫😫,2021-12-05 19:35:38+00:00,0
885,super late night game yearend processing something boss truly truly appreciate putting through,2021-12-05 19:35:16+00:00,0
886,boss coworker spent morning trying flush customer’s turd over 8 times left toilet… ,2021-12-05 19:34:44+00:00,2
887,telling manager stfu get face calling dumb ass niggas shit know customers wondering still got job 😂😂 nigga keep saying i’m like bad ass sister 😭🤷🏾‍♀️,2021-12-05 19:34:17+00:00,0
888,playing devils advocate i’m screaming phone detracts professional image simply talking boss phone detract so see man fg officers walking talking phones indoors,2021-12-05 19:34:14+00:00,0
889,manager text like “so forgot went la” 😭😭😭,2021-12-05 19:34:05+00:00,0
890,spent today 17 seven yearolds already sensory limit race truly tipped over… 100 calling boss tomorrow morning ask day,2021-12-05 19:33:48+00:00,3
891,boss one year loved 😍😍 ,2021-12-05 19:33:39+00:00,0
892,whenever get there haha goal get monday that’s happening boss like take time need get safely,2021-12-05 19:33:21+00:00,0
893,boss figured cheaper replace them important information servers anyway lol,2021-12-05 19:32:40+00:00,1
894,“soldiers walk engaged activities would interfere hand salute… detract professional image” i’m inside won’t saluting constitutes detracting professional talk boss,2021-12-05 19:32:23+00:00,1
895,manager miss much never wanted sacked was demanded got tuchel november 2020 got told artetasexuals tuchel another psg failure 😂😂😂😂,2021-12-05 19:32:14+00:00,1
896,computer needs updated anything apparently messaged boss manager i’ll let tell start it’s crazy many emails clear 😂,2021-12-05 19:31:57+00:00,0
897,im half asian find one portrayal nail shop one worker speaks fluent accent free english ill give treasured 100 uber eats gift card got boss,2021-12-05 19:31:44+00:00,0
898,oi thats boss talking 🙄🙄🤣🤣🙄🙄,2021-12-05 19:31:22+00:00,0
899,boss finally remember 🙌🙌 follow make fishers laugh 🙃 ifb btw,2021-12-05 19:31:01+00:00,0
900,feel gratified tell customer returns boss backs up people tend take seriously likebye bye,2021-12-05 19:30:46+00:00,0
901,boss texted gift copy endwalker you play right approved pto weeks ago lmao,2021-12-05 19:30:41+00:00,4
902,manager called went “can stick finger tap see water hot cause it’s freezing here” like boy wanted burn ,2021-12-05 19:30:41+00:00,1
903,boss rlly special ordering creme savers 😩 bless heart,2021-12-05 19:30:37+00:00,1
904,😋😋what boss said ,2021-12-05 19:30:14+00:00,0
905,toto breaking headset everytime boss talks,2021-12-05 19:30:01+00:00,1
906,lukaku scoring 17 goals 17 pl games manager mode declare irl 🙏,2021-12-05 19:30:00+00:00,11
907,tbh breakfast tomorrow wanna spend time her ill call boss tell cant go work idc money im stressed,2021-12-05 19:29:58+00:00,0
908,gunna call today manager owed starbucks like nah i’ll go work didn’t even open message 😔😔😔😔🙁🙁💔,2021-12-05 19:29:51+00:00,0
909,manager really must’ve thought playing call work get paid bitch it’s 3 weeks finished 4th week bitches still ain’t pay cannot come tf ,2021-12-05 19:29:25+00:00,0
910,yes little boss greedy scumbag always says please thank you,2021-12-05 19:28:49+00:00,1
911,agba boss ,2021-12-05 19:28:38+00:00,0
912,uh im still surprised fud people skim boss talking tesla cars great except accidents explode correct would whole 10 minute thing,2021-12-05 19:28:36+00:00,0
913,thanks boss ,2021-12-05 19:28:36+00:00,0
914,happened boss passed away unexpectedly back april 2020  move clients ,2021-12-05 19:28:29+00:00,1
915,wins boss ✊🙌🙌❤❤,2021-12-05 19:28:24+00:00,0
916,im interested part community ive experience playing axie average mmr 13k 14k mmr quit playing axie cause manager scam first payout bmp team before hoping part community,2021-12-05 19:27:37+00:00,0
917,im interested part community ive experience playing axie average mmr 13k 14k mmr quit playing axie cause manager scam first payout bmp team before hoping part community,2021-12-05 19:27:17+00:00,0
918,im interested part community ive experience playing axie average mmr 13k 14k mmr quit playing axie cause manager scam first payout bmp team before hoping part community,2021-12-05 19:26:56+00:00,0
919,manager 🤍 ,2021-12-05 19:26:42+00:00,2
920,think boss going really love secret santa gift year ,2021-12-05 19:26:22+00:00,6
921,manager going back paying us every week ahhhhhh,2021-12-05 19:26:18+00:00,3
922,manager texting 😂,2021-12-05 19:26:14+00:00,0
923,im interested part community ive experience playing axie average mmr 13k 14k mmr quit playing axie cause manager scam first payout bmp team before hoping part community,2021-12-05 19:25:41+00:00,0
924,boss sick 🤪 going alone work tomorrow yay,2021-12-05 19:25:30+00:00,1
925,sent letter resignation today got go work tomorrow they’re gonna ask i’m leaving i’m gonna tell manager nasty cunt ,2021-12-05 19:25:13+00:00,1
926,showed manager busted laughing lmao ,2021-12-05 19:25:02+00:00,3
927,im interested part community ive experience playing axie average mmr 13k 14k mmr quit playing axie cause manager scam first payout bmp team before hoping part community,2021-12-05 19:24:57+00:00,0
928,wel guess boss approved double shift bad happening gt,2021-12-05 19:24:43+00:00,0
929,forgot really sick agreed come work today boss never changed schedule amp leaving yesterday told enjoy day ampamp shell see monday ampamp ofc im trouble forgetting,2021-12-05 19:24:11+00:00,0
930,matured it ive found would simply reverse order requirements gave interviewee high ranking manager  you cannot mentor enthusiasm selfmotivation,2021-12-05 19:24:00+00:00,2
931,manager much age she’s year younger love much 🥺🥺 much common hate work instead talking 5 hours lol,2021-12-05 19:22:56+00:00,1
932,boss,2021-12-05 19:22:39+00:00,0
933,also boss got lmao ,2021-12-05 19:22:34+00:00,1
934,boss pays us time amp half fill workers gas tankswhen carpool 🤣🤣 pay meal shift coming work sunday  ima fw u fr,2021-12-05 19:22:03+00:00,1
935,manager showing videos concert close look good 😭,2021-12-05 19:21:54+00:00,0
936,worked 30 yrs governmenti spent time coworkers husband amp kidswe went thru marriages children divorces death familycoworkers people worked extended family husband still golfs boss wrong wthat,2021-12-05 19:21:33+00:00,14
937,shit cop told boss called guy bitch say anything guy screaming threats insults 5 minutes nothing,2021-12-05 19:21:30+00:00,0
938,yeah i’m definitely taking personal day work tomorrow let boss know i’m coming in it’s snowing 4 hours it’s got 12 hours go lol ,2021-12-05 19:21:13+00:00,1
939,dial modem hear coming end see items fine site loaded 20 min told boss worry quality were early id fired fix fire yourself ffs 💩💩 cnft,2021-12-05 19:21:10+00:00,1
940,boss basically saying mentally strongokay bcs spot mentally ill people maam see bcs,2021-12-05 19:21:10+00:00,3
941,boss saying “no mistakes today like yesterday” laughing joking that’s fucking money it’s getting taken don’t find funny literally leaving soon another job,2021-12-05 19:21:00+00:00,0
942,want manager eat glass,2021-12-05 19:20:46+00:00,2
943,boss 🙌🏾 ifb,2021-12-05 19:19:19+00:00,2
944,y’all manager see venmo transactions notes 😭😭😭😭😭😭😭😭,2021-12-05 19:19:10+00:00,0
945,manager ,2021-12-05 19:18:43+00:00,1
946,boss’ reaction saying tested positive cov reason people hide symptoms go work,2021-12-05 19:18:38+00:00,3
947,finally excuse send boss ,2021-12-05 19:18:16+00:00,1
948,manager✌ ,2021-12-05 19:17:31+00:00,0
949,woman’s intuition rarely wrong told boss come later today no bc xyz i’m nothing since got 2 hours ago 🙄,2021-12-05 19:17:18+00:00,0
950,“there’s x bar” manager knows ordered wrong thing “yeah…”,2021-12-05 19:17:12+00:00,0
951,become boss,2021-12-05 19:17:09+00:00,1
952,think vaccinated ppl almost lost  boss amp dad especially  drives insane,2021-12-05 19:16:42+00:00,1
953,manager ,2021-12-05 19:16:26+00:00,0
954,sometimes gotta remind boss don’t give fuck personally,2021-12-05 19:16:25+00:00,2
955,boss came said bye last day sobbing going miss shithole💜,2021-12-05 19:16:10+00:00,1
956,i’d let get away rape manager 🤍,2021-12-05 19:15:47+00:00,1
957,manager 💜 ,2021-12-05 19:15:15+00:00,4
958,agree good job hunter wouldn’t want boss following around everywhere go,2021-12-05 19:14:46+00:00,0
959,told manager give hours bitch put 1 fucking day next week bye,2021-12-05 19:14:39+00:00,1
960,shutup manager cutest ,2021-12-05 19:14:23+00:00,4
961,job sweet boss asked wanted pizza donuts bought us cos theyre literally always buying food staff like always say still sweet ive never job workers,2021-12-05 19:14:18+00:00,1
962,ralf wont play scott fred knows ball plays both praises both disagree trust manager 🤣🤣🤣,2021-12-05 19:14:15+00:00,3
963,one security guards tells went boss says im hard working boss turned around said “well trained” bissh came like sir 😂😂😂😂 ,2021-12-05 19:14:15+00:00,2
964,shit load stuff amazon cart know boss going give amazon gift card christmas imma wait lmao,2021-12-05 19:14:01+00:00,0
965,fuck manager,2021-12-05 19:14:01+00:00,0
966,explain manager skills coach another month im ready exam ,2021-12-05 19:13:52+00:00,0
967,quit job friday make career derivative cant wait tell boss tmr kidding 🤡,2021-12-05 19:13:06+00:00,14
968,january 2020 felt “homesick” checked flights visit friends found ridiculously cheap ticket texted boss could move scheduled vacation following week two days later people value place feel home,2021-12-05 19:11:40+00:00,0
969,understood pull outside next time usually claiming nurse ffs boss almost died covid clot,2021-12-05 19:11:36+00:00,0
970,love boss calls work i’ve blacked night thought i’d day 🤗,2021-12-05 19:10:10+00:00,1
971,old men camo trump hats telling boss identifies transnonmasking 🥰 happy vespers,2021-12-05 19:09:56+00:00,1
972,cro boss,2021-12-05 19:09:45+00:00,0
973,hate using term “my boss” boss boss job long know good,2021-12-05 19:09:42+00:00,0
974,boss,2021-12-05 19:09:19+00:00,0
975,boss eshey o🥰❤️ ifb,2021-12-05 19:09:16+00:00,3
976,🤣🤣🤣 im someone lie tell boss im sick skip im sorry 🤣🤣🤣🤣,2021-12-05 19:08:54+00:00,1
977,thats boss right 😻😻😻,2021-12-05 19:08:27+00:00,2
978,reports  read twitter twisted knots assume rafa get control  i’d lay huge money rafa never manager christmas day ,2021-12-05 19:08:09+00:00,1
979,i’d quit job could environment full stress people putting stress onto others offered new role wanted discuss boss said “you either want don’t” lowkey regret taking it ,2021-12-05 19:08:04+00:00,0
980,fair getting yelled manager,2021-12-05 19:08:03+00:00,0
981,place ur order delivered time call us thanks customer boss god bless ,2021-12-05 19:07:41+00:00,0
982,call boss j dawg hates it great,2021-12-05 19:07:36+00:00,1
983,manager saw snapchat story got work today clapped time says “you look lot better expected to” wow thanks lauryn,2021-12-05 19:07:17+00:00,5
984,ariella manager ,2021-12-05 19:07:10+00:00,2
985,boss,2021-12-05 19:07:02+00:00,0
986,work pharmacy think manager makes like 8090 hour that’s years school 100k student debt maybe,2021-12-05 19:06:10+00:00,2
987,boss changes days last minute ,2021-12-05 19:06:09+00:00,3
988,manager coyb ktbffh ktf h8 💙💛🧡⚽️🦁🏆🏆🏆🏆,2021-12-05 19:05:23+00:00,0
989,customer complained boss septum piercing today go minecraft,2021-12-05 19:03:57+00:00,2
990,manager thfc coys,2021-12-05 19:03:43+00:00,1
991,manager 😍😍,2021-12-05 19:03:35+00:00,0
992,manager 💜 ,2021-12-05 19:03:17+00:00,7
993,boss like “let know want clock early” meanwhile rn ,2021-12-05 19:02:52+00:00,1
994,manager talking push bra she’s wearing don’t even like 💀,2021-12-05 19:02:49+00:00,0
995,god bless question… asking boss thing,2021-12-05 19:02:49+00:00,9
996,jonny  ralf master tactician were going go places now hell get us playing winning entertaining football ralf mctominay fred near perfect jonnyralf wrong hes manager ill let slide ralfout hashtag hold make use ralf,2021-12-05 19:02:43+00:00,33
997,every time work ipad come upsettingly closer emailing boss image accident ,2021-12-05 19:02:28+00:00,4
998,manager calls daily check me lmao sunday love her hahaha,2021-12-05 19:01:40+00:00,1
999,working sunday 😭😂 boss put pwen chocolate man 😂😂,2021-12-05 19:01:27+00:00,1
1000,ystrdy managerm splitting different colored pens evenly us extra pink someone gonna get 2 said gonna give female cw says “or i‘lol give 2 pink feel you’d like that right tell i’m wrong”,2021-12-05 19:01:20+00:00,1
1001,manager 💙💙😍,2021-12-05 19:01:08+00:00,0
1002,tbh love job much manager  walmart def best💕,2021-12-05 19:00:54+00:00,0
1003,boss asked wanted relocate nyc us virgin islands two year project well yeah,2021-12-05 19:00:46+00:00,1
1004,boss,2021-12-05 19:00:27+00:00,0
1005,boss longest time 🙌🏾,2021-12-05 19:00:24+00:00,0
1006,boss comes work every morning drinks mtn dew that’s gamer energy idk is,2021-12-05 19:00:17+00:00,1
1007,im back work tomorrow honestly know boss expects work seeing 7 best friends 😵‍💫 like sorry want productive,2021-12-05 19:00:03+00:00,1
1008,41 horses barn coming think might quit boss cant find second person help feeding turnout head accepting many horses barn current boarders pissed,2021-12-05 18:59:58+00:00,1
1009,ok boss😎💜 fighting too🥰💜❤️,2021-12-05 18:59:55+00:00,0
1010,boss sending 2000 dollars xmas 😩😩😩,2021-12-05 18:59:50+00:00,5
1011,helped recovered boss account,2021-12-05 18:59:45+00:00,0
1012,walked work manager like “ok princess” yea gets,2021-12-05 18:59:21+00:00,20
1013,killed today mom would probably blame fact lost job boss found guilt fueled suicide would constant looming dark cloud hanging rest life,2021-12-05 18:59:16+00:00,0
1014,friday sent critical email boss bad day trip west called for came back 40 good day today 🏈 league matchups given up good day tomorrow confrontation win good day get fired lose respect many well see ,2021-12-05 18:59:09+00:00,2
1015,oh did came back manager stopped starting fight ive controlling past week able much longer,2021-12-05 18:58:51+00:00,1
1016,looking great george boss gang squada great leader even better man ,2021-12-05 18:58:31+00:00,24
1017,lol im sorry supposed off manager moved days around cause utah💀,2021-12-05 18:58:09+00:00,0
1018,need start making u manager ever bt5 p0rn delivery service went legit makes coin😂 ,2021-12-05 18:58:03+00:00,1
1019,manager really text get get ain’t shit,2021-12-05 18:57:46+00:00,0
1020,boss really chill told friend worked promotion might ask drug test asked okay take one 😭 like mom us mangers would even buy us blunt rappers 😭,2021-12-05 18:57:31+00:00,1
1021,got drunk boss baby shower found another person read bl started explaining everyone light sabers,2021-12-05 18:56:55+00:00,1
1022,san ba nabibili manager sent mnl huhu sarap,2021-12-05 18:56:45+00:00,0
1023,trying gaslight manager thinking time even though access time clocked ,2021-12-05 18:56:40+00:00,6
1024,shout lady yelled cussed asshole rude 😚 ps boss told good day foo said “don’t tell do” said lmfaoo,2021-12-05 18:56:10+00:00,2
1025,manager could tell 😭 straight asked wanted go watch let lmao,2021-12-05 18:56:09+00:00,0
1026,today day planning actually stuff boss told cover someones shift fml,2021-12-05 18:56:02+00:00,1
1027,think bribe boss 10 write coworker bc hell say yes lol 🌚😹 ,2021-12-05 18:55:59+00:00,1
1028,it’s 6 talk manager tomorrow or guess today someone tell sleep,2021-12-05 18:55:48+00:00,0
1029,6 hour shift 8 half hour shift boss lazy work 92 shift he’s tired yesterday works day tomorrow…🤦🏻,2021-12-05 18:55:43+00:00,4
1030,boss called his guy today honored touched beyond thankful would much rather raise instead,2021-12-05 18:54:33+00:00,5
1031,happy he’s boss now…,2021-12-05 18:54:29+00:00,0
1032,boss always wants talk crypto me ugh thanks send bitcoin books read podcasts interest low bitcoin expensive buddy ngmi,2021-12-05 18:54:11+00:00,1
1033,3 min til clock manager wont let,2021-12-05 18:53:57+00:00,0
1034,hospital work mandated crap don’t higher ups know what’s going on religious exemption got denied duress took jab number 1 told boss last week i’m getting shot number 2 last day tuesday bye bye,2021-12-05 18:53:46+00:00,426
1035,manager coming haven’t done shit today 😂 sorry blame lp 🤣😅,2021-12-05 18:53:44+00:00,11
1036,🤗🤗🤗🤗🤗🤗🤗 thanks boss,2021-12-05 18:53:29+00:00,1
1037,cant believe manager talking control vertical balls press conferences weve gone passion go fun vertical balls,2021-12-05 18:53:22+00:00,8
1038,coworker prime example every girl manager hired bisexual sudden she’s bisexual love women and dislike they’re evil wanna hurt you overreacts literally every woman sees,2021-12-05 18:53:21+00:00,1
1039,first cup game season 6  0 away home amp yet form says lost manager career says drew amp stehlik scored hattrick stats season neither players used 😡,2021-12-05 18:52:59+00:00,0
1040,manager knows i’m hungover laughing,2021-12-05 18:52:50+00:00,0
1041,boss told portfolios look excellent 8 hour saturday work day worth guess 🤗,2021-12-05 18:52:47+00:00,2
1042,could coz boss best mate work 😂,2021-12-05 18:52:41+00:00,1
1043,nothing like fucking waking boss fucking asshole something absolutely stupid missed one message client fb hes acting like job,2021-12-05 18:52:05+00:00,0
1044,got better yes talked manager problem hopefully there’s gonna solution went coffee w friend work that’s good 😌😌,2021-12-05 18:51:55+00:00,1
1045,course firmly behind manager,2021-12-05 18:51:30+00:00,1
1046,manager 🕺,2021-12-05 18:50:34+00:00,0
1047,boss wants send across country company meetingtraining…he wasn’t joking said wants retire leave charge next year……,2021-12-05 18:49:46+00:00,4
1048,my manager liverpool played yesterday,2021-12-05 18:49:42+00:00,10
1049,lunch boss hell yeah hes payin,2021-12-05 18:49:40+00:00,0
1050,boss watching someone eat campbell soup,2021-12-05 18:49:26+00:00,0
1051,already text boss let know i’m kidding really 😂,2021-12-05 18:49:17+00:00,1
1052,moon cap confirms told boss aye aye captain,2021-12-05 18:49:10+00:00,0
1053,boss abuja close yola🥲,2021-12-05 18:48:49+00:00,0
1054,emailing boss yesterday tell getting blackout drunk last night don’t bother work shit 🤣🤣🤣,2021-12-05 18:48:47+00:00,0
1055,even try harming boss unless mind losing eye two,2021-12-05 18:48:44+00:00,0
1056,boss sending home early  guess im built different,2021-12-05 18:48:44+00:00,4
1057,gonna boss sign up,2021-12-05 18:48:39+00:00,0
1058,every often like remind boss could go elsewhere keeps toes during standup believe tried recruit today would want work them hahaha funny funny,2021-12-05 18:47:52+00:00,33
1059,manager 🤌🏻🤌🏻🤌🏻,2021-12-05 18:47:41+00:00,0
1060,know manager sick ,2021-12-05 18:47:39+00:00,0
1061,yh course manager😍,2021-12-05 18:47:31+00:00,0
1062,boss monster hunter vaing,2021-12-05 18:47:30+00:00,0
1063,made boss sign hopefully help someone ❤️,2021-12-05 18:47:18+00:00,1
1064,i really identify blaze boss would definitely go office breaks specific purpose bullying you love ofc my older sister,2021-12-05 18:46:21+00:00,11
1065,boss dead set watching bucsfalcons work today 😒,2021-12-05 18:46:14+00:00,1
1066,boss young 🥺she drives crazy respect annoying butt lol confidentiality tb control ,2021-12-05 18:46:11+00:00,0
1067,heyo big hell thanks giving boss sanctimoniousacrimonious life design awesome hope yall enjoy model well oc blender model 3dmodel eternalsin ,2021-12-05 18:46:01+00:00,4
1068,boss takes mask sneeze pulls speak ill never understand,2021-12-05 18:45:49+00:00,0
1069,think finally tapping boss bitch energy it’s always always put significant energy towards muting,2021-12-05 18:45:21+00:00,2
1070,boss,2021-12-05 18:45:15+00:00,0
1071,asking manager coke,2021-12-05 18:44:45+00:00,0
1072,i’m trying regular ponytail today manager better say shit bro ima cry ,2021-12-05 18:44:42+00:00,18
1073,they’re happy suppose it’s fine boss made work home month recovered ,2021-12-05 18:44:36+00:00,1
1074,shout manager 6am morning reintroducing like “we haven’t met before we” indeed working together since october 22nd 🧍‍♀️,2021-12-05 18:44:33+00:00,10
1075,manager hung said good time can’t wait again go say i’m bringing coffee work morning 😂😂😂😂,2021-12-05 18:43:15+00:00,0
